0.000000000000000000e+00,-1.105973571996568650e+00,-9.055056942189568803e-01,-7.053315854675317187e-01,-5.054502779057544748e-01
-4.990048856586536963e-01,-2.982422667298167962e-01,-9.777438895220511017e-02,1.023997197992201208e-01,3.022810273609972676e-01
3.553673059076691843e-01,5.561299248365060288e-01,7.565978026141176871e-01,9.567719113655429597e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-9.307824299345294206e-01,-7.306083211831040369e-01,-5.307270136213270151e-01
0.000000000000000000e+00,-6.589063696517289959e-01,-4.584384918741172821e-01,-2.582643831226920650e-01,-5.838307556091492517e-02
-4.012304967064485028e-01,-2.004678777776117138e-01,-0.000000000000000000e+00,2.001741087514252448e-01,4.000554163132024055e-01
3.259307143157903069e-02,2.333556903604158683e-01,4.338235681380275821e-01,6.339976768894528547e-01,0.000000000000000000e+00
4.208950250233734480e-01,6.216576439522102371e-01,8.221255217298220064e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.991337675973787080e-01,-7.992524600356015752e-01
0.000000000000000000e+00,0.000000000000000000e+00,-9.148854709642918470e-01,-7.147113622128665744e-01,-5.148300546510894415e-01
0.000000000000000000e+00,-8.115671699736932698e-01,-6.110992921960816116e-01,-4.109251834446562834e-01,-2.110438758828791783e-01
-6.974154016768961961e-01,-4.966527827480592960e-01,-2.961849049704475823e-01,-9.601079621902235128e-02,1.038705113427548093e-01
-3.734624134563061526e-01,-1.726997945274693358e-01,2.776808325014235371e-02,2.279421920015675951e-01,0.000000000000000000e+00
-3.807246330168547604e-02,1.626901556271513893e-01,3.631580334047631031e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.203963034898499318e-01,5.211589224186867764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.999373800850669847e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.202119701532387230e-01,-3.203306625914615902e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.134355756515456171e-01,-1.132614669001204000e-01,8.661984066165674678e-02
0.000000000000000000e+00,-1.436457598515367140e-01,5.682211792607499284e-02,2.569962266775002169e-01,4.568775342392774053e-01
-4.870480043048261085e-03,1.958921388857885748e-01,3.963600166634002608e-01,5.965341254148255334e-01,7.964154329766026663e-01
3.036028551074121395e-01,5.043654740362489841e-01,7.048333518138606424e-01,9.050074605652860260e-01,0.000000000000000000e+00
5.761905088280692144e-01,7.769531277569060590e-01,9.774210055345177173e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.992373810711631554e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.999626610586411113e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
