545.431505, 159.707, 0
623.240972, 34.466, -1
620.592604, 30.092, -2
613.317755, 59.628, -2
609.730699, 62.723, 2
603.909442, 46.563, 2
597.012981, 57.635, 2
545.431528, 159.707, 0
623.241145, 34.466, -1
535.019674, 117.613, 1
606.783838, 74.993, 1
614.073086, 94.084, 0
463.810361, 282.796, 1
619.756052, 111.129, -1
545.431634, 159.707, 0
623.24108, 34.466, -1
603.767371, 84.303, 0
545.947535, 107.298, -2
