545.419946, 157.783, 0
623.238033, 34.517, -1
620.586737, 29.569, -2
613.308959, 59.242, -2
609.719631, 61.561, 2
603.895687, 45.502, 2
596.995016, 55.983, 2
545.420035, 159.359, 0
623.237396, 33.628, -1
603.753455, 81.76, 0
618.602184, 73.78, 0
619.963532, 105.592, 2
621.553015, 57.161, 1
593.721641, 65.182, 1
545.420149, 154.288, 0
623.238803, 33.523, -1
615.0404, 100.874, 2
