545.421072, 150.32, 0
623.247468, 32.29, -1
620.59408, 28.657, -2
613.311587, 56.71, -2
609.721206, 60.366, 2
603.893678, 44.121, 2
596.989492, 56.205, 2
545.420858, 151.495, 0
623.24573, 32.957, -1
478.914959, 167.077, 2
615.045054, 99.263, 2
460.83712, 202.863, 0
608.590724, 187.934, 0
