594.5841999999999,0.14
594.5852,0.16
594.5862,0.38
594.5872,0.61
594.5882,0.73
594.5892,0.92
594.5902,0.89
594.5912,0.85
594.5922,0.71
594.5932,0.54
594.5942,0.36
594.5952,0.24
594.5962,0.09
594.5972,0.02
594.5982,0.0
594.5992,0.03
594.6002,0.1
594.6012,0.12
594.6022,0.06
594.6032,0.06
594.6042,0.03
594.6052,0.04
594.6062,0.0
594.6072,0.0
594.6082,0.01
594.6092,0.02
594.6102,0.04
594.6112,0.05
594.6122,0.05
594.6132,0.02
594.6142,0.01
594.6152,0.0
594.6162,0.0
594.6172,0.0
594.6182,0.02
594.6192,0.02
4.713715095435741e-05
