531.8471999999999,0.01
531.8477,0.0
531.8482,0.01
531.8487,0.03
531.8492,0.03
531.8497,0.05
531.8502,0.01
531.8507,0.0
531.8512,0.04
531.8517,0.0
531.8522,0.01
531.8527,0.01
531.8532,0.04
531.8537,0.04
531.8542,0.03
531.8547,0.07
531.8552,0.0
531.8557,0.06
531.8562,0.02
531.8567,0.01
531.8572,0.0
531.8577,0.05
531.8582,0.14
531.8587,0.29
531.8592,0.49
531.8597,0.56
531.8602,0.65
531.8607,0.64
531.8612,0.66
531.8617,0.69
531.8622,0.46
531.8627,0.32
531.8632,0.22
531.8637,0.14
531.8642,0.03
531.8647,0.02
3.7201495488112276e-05
