0.0,0.0
12.970375,0.07
25.94075,0.17
38.911125,0.34
51.8815,0.53
64.851875,0.61
77.82225000000001,0.86
90.79262500000002,0.93
103.76300000000002,0.99
116.73337500000002,0.91
129.70375,0.81
142.674125,0.63
155.6445,0.45
168.61487499999998,0.25
181.58524999999997,0.12
194.55562499999996,0.01
207.52599999999995,0.0
220.49637499999994,0.12
233.46674999999993,0.28
246.43712499999992,0.39
259.4074999999999,0.7
272.3778749999999,0.69
285.3482499999999,0.9
298.3186249999999,0.98
311.2889999999999,0.99
