622.9853,0.009900990099009901
622.9893,0.0594059405940594
622.9933,0.0891089108910891
622.9973,0.10891089108910891
623.0013,0.1188118811881188
623.0053,0.10891089108910891
623.0093,0.07920792079207921
623.0133,0.039603960396039604
623.0173,0.039603960396039604
623.0213,0.0
623.0253,0.0297029702970297
623.0293,0.09900990099009901
623.0333,0.10891089108910891
623.0373,0.25742574257425743
623.0413,0.37623762376237624
623.0453,0.594059405940594
623.0493,0.6138613861386139
623.0533,0.6732673267326733
623.0573,0.6732673267326733
623.0613,0.6435643564356436
623.0653,0.6732673267326733
623.0693,0.5247524752475248
623.0733,0.4158415841584158
623.0773,0.2376237623762376
623.0813,0.16831683168316833
623.0853,0.07920792079207921
623.0893,0.009900990099009901
623.0933,0.0
623.0973,0.039603960396039604
623.1013,0.04950495049504951
623.1053,0.04950495049504951
623.1093,0.09900990099009901
623.1133,0.0594059405940594
623.1173,0.07920792079207921
623.1213,0.0594059405940594
623.1253,0.0297029702970297
0.00029559676578612583
