621.3093,0.01
621.3133,0.01
621.3173,0.0
621.3213,0.0
621.3253,0.03
621.3293,0.05
621.3333,0.08
621.3373,0.02
621.3413,0.02
621.3453,0.0
621.3493,0.03
621.3533,0.1
621.3573,0.11
621.3613,0.09
621.3653,0.09
621.3693,0.0
621.3733,0.01
621.3773,0.11
621.3813,0.35
621.3853,0.64
621.3893,0.86
621.3933,0.98
621.3973,0.89
621.4013,0.66
621.4053,0.37
621.4093,0.15
621.4133,0.03
621.4173,0.01
621.4213,0.07
621.4253,0.07
621.4293,0.13
621.4333,0.09
621.4373,0.01
621.4413,0.0
621.4453,0.0
621.4493,0.04
8.986892959943687e-05
