2.369900000000000131e-02,nan,nan,nan,nan
1.321536296300036328e+00,2.714605238564148440e-02,nan,nan,nan
4.265748709578984221e-01,8.631152210761629251e-02,3.234928743607357049e-02,nan,nan
3.224018725095861848e-01,1.981849652837800735e-01,6.027372878730216654e-02,4.585569491152453186e-02,nan
6.624928614395793058e-01,1.025558712407380213e+01,7.538557058663152011e-02,5.978999356768304602e-02,8.490450137390112562e-02
nan,6.135313486053625143e-01,1.465533839756742729e-01,5.164410560770831687e-02,8.153628220221829925e-02
nan,nan,7.836774070490553967e+00,5.982948207975277710e-02,5.027700000000000224e-02
nan,nan,nan,1.853192143356771071e-01,3.714200000000000140e-02
nan,nan,nan,nan,4.679800000000000626e-02
4.632700000000000012e-02,1.225473179674562707e-01,nan,nan,nan
5.249712048970846257e-02,7.044809499813048381e-02,7.340183076057299472e-01,nan,nan
7.283548514331321388e-02,5.003020475499439512e-02,1.607576802603381816e-01,1.993066750508712681e-01,nan
2.010350310597461554e-01,4.956959000228309403e-02,6.759214924466182273e-02,4.068585071514214668e+00,2.164388072371212224e-01
nan,1.011113764654267416e-01,4.663464962054628127e-02,1.688494322378047974e-01,2.785191861004873704e-01
nan,nan,6.703893281813420868e-02,6.426124626879224644e-02,2.834700205637068482e-01
nan,nan,nan,5.452438210173640720e-02,1.097837200488600118e+00
1.064726404990150727e-01,1.175707043913718636e-01,9.543039214570211981e-02,nan,nan
8.562426221630661805e-02,4.174119042589699569e-01,2.159379952948497494e-01,7.259557332620736325e-02,nan
1.576336031570464979e-01,1.567581322315306225e-01,1.279868717584193016e-01,4.807843465297905738e-01,8.332672190165975323e-02
nan,1.204812715471970802e-01,3.614845739827844961e-01,1.921009496985220666e-01,1.265725888389223619e-01
nan,nan,1.390638378422408561e-01,9.379143243735038604e-02,1.435782071954876671e-01
1.878506494192543064e-01,1.967157330560761475e-01,2.643210339310541057e-01,2.186270917234273969e-01,nan
2.038855448056629271e-01,4.051866140431385488e-01,1.225273238725406166e+00,3.695053065718183483e-01,1.386630431445703693e-01
nan,2.723256590115131770e-01,1.809944426743561596e-01,2.267595382530647186e-01,3.644422748279549928e-01
