1.807560302787242392e+02,4.590858119756111222e+01,5.453338047770632784e+02,6.231395708846050638e+02,4.824933653267349882e+02,2.024051908579999954e+07
1.637724919179416077e+02,4.613569217435155423e+01,5.453370819702473682e+02,6.231436829746814965e+02,4.824969258348212975e+02,2.024052113470000029e+07
1.637724919179416077e+02,4.524354407572422332e+01,5.453370819702473682e+02,6.231436829746814965e+02,4.824969258348212975e+02,2.024052113470000029e+07
1.637724919179416077e+02,4.191836137150575325e+01,5.453370819702473682e+02,6.231436829746814965e+02,4.824969258348212975e+02,2.024052113470000029e+07
1.810269524289317644e+02,4.807026450132459416e+01,5.453387193358076956e+02,6.231449093380972499e+02,4.824986647657699450e+02,2.024052222060000151e+07
1.394250357535936473e+02,4.426514646722435486e+01,5.453309227422410004e+02,6.231353164766004511e+02,5.319732607220828413e+02,2.024051712110000104e+07
1.394250357535936473e+02,4.182791392000589070e+01,5.453309227422410004e+02,6.231353164766004511e+02,5.319732607220828413e+02,2.024051712110000104e+07
1.394250357535936473e+02,4.662525567800959436e+01,5.453309227422410004e+02,6.231353164766004511e+02,5.319732607220828413e+02,2.024051712110000104e+07
1.348549428095776932e+02,4.182791392000589070e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.319754362681013617e+02,2.024051719060000032e+07
1.348549428095776932e+02,4.662525567800959436e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.319754362681013617e+02,2.024051719060000032e+07
1.363547534926347566e+02,4.662525567800959436e+01,5.453319453701266184e+02,6.231371987693656820e+02,5.319737428069453244e+02,2.024051805040000007e+07
1.363547534926347566e+02,4.601169434735944463e+01,5.453319453701266184e+02,6.231371987693656820e+02,5.319737428069453244e+02,2.024051805040000007e+07
1.363547534926347566e+02,4.534826067505137814e+01,5.453319453701266184e+02,6.231371987693656820e+02,5.319737428069453244e+02,2.024051805040000007e+07
1.299192860568400931e+02,4.142642912159359270e+01,5.453334395269432662e+02,6.231396748781568249e+02,5.319770219325342850e+02,2.024051906129999831e+07
1.384201864262209085e+02,4.142642912159359270e+01,5.453338047770632784e+02,6.231395708846050638e+02,5.319759781675079466e+02,2.024051908579999954e+07
1.327727930690826383e+02,4.384538058569527408e+01,5.453356966166967368e+02,6.231416509772157042e+02,5.319785230883375107e+02,2.024052013289999962e+07
8.418574879200414784e+01,3.173370116361436644e+01,5.453284024870325766e+02,6.231347317466628510e+02,5.349195566240426842e+02,2.024051523039999977e+07
8.964950614988143229e+01,3.552685546746645429e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.349229306535322621e+02,2.024051806579999998e+07
8.964950614988143229e+01,3.449037111636761210e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.349229306535322621e+02,2.024051806579999998e+07
9.058198233037127522e+01,3.449037111636761210e+01,5.453318916724145993e+02,6.231410293392823405e+02,5.349255163179897181e+02,2.024051814249999821e+07
9.023519999205586828e+01,3.435937769575211576e+01,5.453338047770632784e+02,6.231395708846050638e+02,5.349240573079549677e+02,2.024051908579999954e+07
8.483116150663224175e+01,3.460613482705973354e+01,5.453363260447322318e+02,6.231420935533659531e+02,5.349272614350454660e+02,2.024052110370000079e+07
8.381295220635674070e+01,3.460613482705973354e+01,5.453370819702473682e+02,6.231436829746814965e+02,5.349271513806754683e+02,2.024052113470000029e+07
8.381295220635674070e+01,3.266408859373090934e+01,5.453370819702473682e+02,6.231436829746814965e+02,5.349271513806754683e+02,2.024052113470000029e+07
8.637201419306099126e+01,3.647942646249695997e+01,5.453393044600376243e+02,6.231472657836665121e+02,5.349285105671095835e+02,2.024052221200000122e+07
1.268954317728147885e+02,4.623591900045449421e+01,5.453296290093189782e+02,6.231352784384354209e+02,5.378668500433814188e+02,2.024051622569999844e+07
1.350218347025940488e+02,4.723770696692653814e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.378688532692927993e+02,2.024051719060000032e+07
1.359431938506601796e+02,4.723770696692653814e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.378690209535546956e+02,2.024051805999999866e+07
1.359431938506601796e+02,4.464492124581101962e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.378690209535546956e+02,2.024051805999999866e+07
1.311897203644115280e+02,4.337574681427667400e+01,5.453336629789267818e+02,6.231390592927366470e+02,5.378709726983357768e+02,2.024051907059999928e+07
1.311897203644115280e+02,4.590858119756111222e+01,5.453336629789267818e+02,6.231390592927366470e+02,5.378709726983357768e+02,2.024051907059999928e+07
1.261710289467138750e+02,4.524354407572422332e+01,5.453375038933215819e+02,6.231433106149789865e+02,5.378747950398754938e+02,2.024052123360000178e+07
1.261710289467138750e+02,4.191836137150575325e+01,5.453375038933215819e+02,6.231433106149789865e+02,5.378747950398754938e+02,2.024052123360000178e+07
1.263110642074716878e+02,4.807026450132459416e+01,5.453387193358076956e+02,6.231449093380972499e+02,5.378750147523178384e+02,2.024052222060000151e+07
1.010583361782120591e+02,3.647233662107169039e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.446118546953254054e+02,2.024051621570000052e+07
1.010583361782120591e+02,3.918324426339749778e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.446118546953254054e+02,2.024051621570000052e+07
1.010583361782120591e+02,3.566530350715468245e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.446118546953254054e+02,2.024051621570000052e+07
1.067745186454233277e+02,3.918324426339749778e+01,5.453307847222023383e+02,6.231350647713618400e+02,5.446132246109328889e+02,2.024051711129999906e+07
1.067745186454233277e+02,3.566530350715468245e+01,5.453307847222023383e+02,6.231350647713618400e+02,5.446132246109328889e+02,2.024051711129999906e+07
1.033758209979976925e+02,3.566530350715468245e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.446136053694807515e+02,2.024051719060000032e+07
1.033758209979976925e+02,3.944953668374576239e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.446136053694807515e+02,2.024051719060000032e+07
1.033758209979976925e+02,3.869405356803581952e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.446136053694807515e+02,2.024051719060000032e+07
1.074727787236802925e+02,3.944953668374576239e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.446147155856763220e+02,2.024051805999999866e+07
1.074727787236802925e+02,3.869405356803581952e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.446147155856763220e+02,2.024051805999999866e+07
1.074727787236802925e+02,3.877534976628331975e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.446147155856763220e+02,2.024051805999999866e+07
9.768447304134311082e+01,3.869405356803581952e+01,5.453318916724145993e+02,6.231410293392823405e+02,5.446142554973729375e+02,2.024051814249999821e+07
9.768447304134311082e+01,3.877534976628331975e+01,5.453318916724145993e+02,6.231410293392823405e+02,5.446142554973729375e+02,2.024051814249999821e+07
1.071622211205938697e+02,3.910918148044373766e+01,5.453387477527666078e+02,6.231474026474487573e+02,5.446216848674210951e+02,2.024052223420000076e+07
1.071622211205938697e+02,3.821717357580396879e+01,5.453387477527666078e+02,6.231474026474487573e+02,5.446216848674210951e+02,2.024052223420000076e+07
1.378896867044773842e+02,4.009036824296468637e+01,5.453294202027827851e+02,6.231352638399340549e+02,5.394262148548139066e+02,2.024051619999999925e+07
1.378896867044773842e+02,4.426514646722435486e+01,5.453294202027827851e+02,6.231352638399340549e+02,5.394262148548139066e+02,2.024051619999999925e+07
1.409920707964695339e+02,4.426514646722435486e+01,5.453299147386132972e+02,6.231359462213004008e+02,5.394272066907434464e+02,2.024051700250000134e+07
1.409920707964695339e+02,4.182791392000589070e+01,5.453299147386132972e+02,6.231359462213004008e+02,5.394272066907434464e+02,2.024051700250000134e+07
1.578029866349178860e+02,4.662525567800959436e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.394292463357626275e+02,2.024051805999999866e+07
1.578029866349178860e+02,4.601169434735944463e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.394292463357626275e+02,2.024051805999999866e+07
1.578029866349178860e+02,4.534826067505137814e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.394292463357626275e+02,2.024051805999999866e+07
1.438316143721403080e+02,4.601169434735944463e+01,5.453319290389953267e+02,6.231330611263828132e+02,5.394287059534301534e+02,2.024051819009999931e+07
1.438316143721403080e+02,4.534826067505137814e+01,5.453319290389953267e+02,6.231330611263828132e+02,5.394287059534301534e+02,2.024051819009999931e+07
1.536531679156152563e+02,4.740083261243982804e+01,5.453394835554279325e+02,6.231471926778139050e+02,5.394359717996265999e+02,2.024052219500000030e+07
1.358639691012013202e+02,3.173370116361436644e+01,5.453284024870325766e+02,6.231347317466628510e+02,5.423779385823528401e+02,2.024051523039999977e+07
1.368731870770633350e+02,3.173370116361436644e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.423791220961330737e+02,2.024051621570000052e+07
1.368731870770633350e+02,3.568183503765346387e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.423791220961330737e+02,2.024051621570000052e+07
1.467486627085867781e+02,3.568183503765346387e+01,5.453307929069967486e+02,6.231368950410964089e+02,5.423803708786741709e+02,2.024051713120000064e+07
1.467486627085867781e+02,3.552685546746645429e+01,5.453307929069967486e+02,6.231368950410964089e+02,5.423803708786741709e+02,2.024051713120000064e+07
1.479119293238446744e+02,3.552685546746645429e+01,5.453309793544118520e+02,6.231356226317591336e+02,5.423807440744454880e+02,2.024051721460000053e+07
1.492009512225791354e+02,3.552685546746645429e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.423819114529565013e+02,2.024051806579999998e+07
1.492009512225791354e+02,3.449037111636761210e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.423819114529565013e+02,2.024051806579999998e+07
1.433627691568594003e+02,3.449037111636761210e+01,5.453319290389953267e+02,6.231330611263828132e+02,5.423812653128325110e+02,2.024051819009999931e+07
1.374733643109299805e+02,3.460613482705973354e+01,5.453370819702473682e+02,6.231436829746814965e+02,5.423865670585871612e+02,2.024052113470000029e+07
1.374733643109299805e+02,3.266408859373090934e+01,5.453370819702473682e+02,6.231436829746814965e+02,5.423865670585871612e+02,2.024052113470000029e+07
1.427558251837965884e+02,3.647942646249695997e+01,5.453387477527666078e+02,6.231474026474487573e+02,5.423885527707074061e+02,2.024052223420000076e+07
1.427558251837965884e+02,3.629465526778699314e+01,5.453387477527666078e+02,6.231474026474487573e+02,5.423885527707074061e+02,2.024052223420000076e+07
1.067094713839868092e+02,4.115976909700177089e+01,5.453281541560252208e+02,0.000000000000000000e+00,5.453281541560252208e+02,2.024051521999999881e+07
1.091628402173894585e+02,4.115976909700177089e+01,5.453279760688575379e+02,0.000000000000000000e+00,5.453279760688575379e+02,2.024051522540000081e+07
1.070494866589329632e+02,4.115976909700177089e+01,5.453284024870325766e+02,6.231347317466628510e+02,5.453284024870325766e+02,2.024051523039999977e+07
1.122209759023696591e+02,4.115976909700177089e+01,5.453282370709123370e+02,6.231342492868059253e+02,5.453282370709123370e+02,2.024051600000000000e+07
1.113727799434467016e+02,4.115976909700177089e+01,5.453281334196385615e+02,6.231349982009426185e+02,5.453281334196385615e+02,2.024051600530000031e+07
1.141251932703279408e+02,4.115976909700177089e+01,5.453282624287317049e+02,6.231341655591753579e+02,5.453282624287317049e+02,2.024051601060000062e+07
1.182061815182765372e+02,4.115976909700177089e+01,5.453296288804986034e+02,6.231359658261629875e+02,5.453296288804986034e+02,2.024051618409999833e+07
1.182061815182765372e+02,4.623591900045449421e+01,5.453296288804986034e+02,6.231359658261629875e+02,5.453296288804986034e+02,2.024051618409999833e+07
1.077680160614610259e+02,4.115976909700177089e+01,5.453294202027827851e+02,6.231352638399340549e+02,5.453294202027827851e+02,2.024051619999999925e+07
1.077680160614610259e+02,4.623591900045449421e+01,5.453294202027827851e+02,6.231352638399340549e+02,5.453294202027827851e+02,2.024051619999999925e+07
1.050183072096198060e+02,4.115976909700177089e+01,5.453287384939014828e+02,6.231338130933590946e+02,5.453287384939014828e+02,2.024051620569999889e+07
1.050183072096198060e+02,4.623591900045449421e+01,5.453287384939014828e+02,6.231338130933590946e+02,5.453287384939014828e+02,2.024051620569999889e+07
1.031891338745746367e+02,4.115976909700177089e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.453287820289300498e+02,2.024051621570000052e+07
1.031891338745746367e+02,4.623591900045449421e+01,5.453287820289300498e+02,6.231335787706200335e+02,5.453287820289300498e+02,2.024051621570000052e+07
1.077395992761605328e+02,4.623591900045449421e+01,5.453296290093189782e+02,6.231352784384354209e+02,5.453296290093189782e+02,2.024051622569999844e+07
1.089975056773494089e+02,4.623591900045449421e+01,5.453295970811351481e+02,6.231357955825070576e+02,5.453295970811351481e+02,2.024051623580000177e+07
1.112170801551853287e+02,4.623591900045449421e+01,5.453299147386132972e+02,6.231359462213004008e+02,5.453299147386132972e+02,2.024051700250000134e+07
1.170533860807002213e+02,4.623591900045449421e+01,5.453306155249312042e+02,6.231345355368331411e+02,5.453306155249312042e+02,2.024051710170000046e+07
1.170533860807002213e+02,4.723770696692653814e+01,5.453306155249312042e+02,6.231345355368331411e+02,5.453306155249312042e+02,2.024051710170000046e+07
1.215681000722793499e+02,4.623591900045449421e+01,5.453307847222023383e+02,6.231350647713618400e+02,5.453307847222023383e+02,2.024051711129999906e+07
1.215681000722793499e+02,4.723770696692653814e+01,5.453307847222023383e+02,6.231350647713618400e+02,5.453307847222023383e+02,2.024051711129999906e+07
1.188876888725945946e+02,4.623591900045449421e+01,5.453307929069967486e+02,6.231368950410964089e+02,5.453307929069967486e+02,2.024051713120000064e+07
1.188876888725945946e+02,4.723770696692653814e+01,5.453307929069967486e+02,6.231368950410964089e+02,5.453307929069967486e+02,2.024051713120000064e+07
1.161344182230401856e+02,4.623591900045449421e+01,5.453309786938682464e+02,6.231356551018559458e+02,5.453309786938682464e+02,2.024051714220000058e+07
1.161344182230401856e+02,4.723770696692653814e+01,5.453309786938682464e+02,6.231356551018559458e+02,5.453309786938682464e+02,2.024051714220000058e+07
1.235822883307780842e+02,4.623591900045449421e+01,5.453306560274842241e+02,0.000000000000000000e+00,5.453306560274842241e+02,2.024051715289999917e+07
1.235822883307780842e+02,4.723770696692653814e+01,5.453306560274842241e+02,0.000000000000000000e+00,5.453306560274842241e+02,2.024051715289999917e+07
1.131771104092418625e+02,4.623591900045449421e+01,5.453310058702016931e+02,6.231374235394051766e+02,5.453310058702016931e+02,2.024051715520000085e+07
1.131771104092418625e+02,4.723770696692653814e+01,5.453310058702016931e+02,6.231374235394051766e+02,5.453310058702016931e+02,2.024051715520000085e+07
1.163534441471961571e+02,4.623591900045449421e+01,5.453313376777931580e+02,0.000000000000000000e+00,5.453313376777931580e+02,2.024051718270000070e+07
1.163534441471961571e+02,4.723770696692653814e+01,5.453313376777931580e+02,0.000000000000000000e+00,5.453313376777931580e+02,2.024051718270000070e+07
1.161499658716547145e+02,4.623591900045449421e+01,5.453310382780293821e+02,0.000000000000000000e+00,5.453310382780293821e+02,2.024051718349999934e+07
1.161499658716547145e+02,4.723770696692653814e+01,5.453310382780293821e+02,0.000000000000000000e+00,5.453310382780293821e+02,2.024051718349999934e+07
1.192454835965398701e+02,4.723770696692653814e+01,5.453311607546636424e+02,0.000000000000000000e+00,5.453311607546636424e+02,2.024051719060000032e+07
1.178480079836088237e+02,4.723770696692653814e+01,5.453312385411215928e+02,6.231365673492729229e+02,5.453312385411215928e+02,2.024051719590000063e+07
1.231142933204307468e+02,4.723770696692653814e+01,5.453315066137990925e+02,6.231358137568954589e+02,5.453315066137990925e+02,2.024051720509999990e+07
1.192081770588597891e+02,4.723770696692653814e+01,5.453309793544118520e+02,6.231356226317591336e+02,5.453309793544118520e+02,2.024051721460000053e+07
1.167060900627776192e+02,4.723770696692653814e+01,5.453314966359689606e+02,6.231369472645774295e+02,5.453314966359689606e+02,2.024051801269999892e+07
1.167060900627776192e+02,4.464492124581101962e+01,5.453314966359689606e+02,6.231369472645774295e+02,5.453314966359689606e+02,2.024051801269999892e+07
1.177530513329702444e+02,4.723770696692653814e+01,5.453316926613517808e+02,0.000000000000000000e+00,5.453316926613517808e+02,2.024051802189999819e+07
1.177530513329702444e+02,4.464492124581101962e+01,5.453316926613517808e+02,0.000000000000000000e+00,5.453316926613517808e+02,2.024051802189999819e+07
1.177695818886332120e+02,4.723770696692653814e+01,5.453315893273465917e+02,6.231367905150324304e+02,5.453315893273465917e+02,2.024051803119999915e+07
1.177695818886332120e+02,4.464492124581101962e+01,5.453315893273465917e+02,6.231367905150324304e+02,5.453315893273465917e+02,2.024051803119999915e+07
1.196273985862709850e+02,4.723770696692653814e+01,5.453320457426905250e+02,6.231385461421330092e+02,5.453320457426905250e+02,2.024051804060000181e+07
1.196273985862709850e+02,4.464492124581101962e+01,5.453320457426905250e+02,6.231385461421330092e+02,5.453320457426905250e+02,2.024051804060000181e+07
1.211073286804062548e+02,4.723770696692653814e+01,5.453319453701266184e+02,6.231371987693656820e+02,5.453319453701266184e+02,2.024051805040000007e+07
1.211073286804062548e+02,4.464492124581101962e+01,5.453319453701266184e+02,6.231371987693656820e+02,5.453319453701266184e+02,2.024051805040000007e+07
1.206314574514216389e+02,4.723770696692653814e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.453318254320500955e+02,2.024051805999999866e+07
1.206314574514216389e+02,4.464492124581101962e+01,5.453318254320500955e+02,6.231378938611671856e+02,5.453318254320500955e+02,2.024051805999999866e+07
1.203936954402704345e+02,4.723770696692653814e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.453321369859922925e+02,2.024051806579999998e+07
1.203936954402704345e+02,4.464492124581101962e+01,5.453321369859922925e+02,6.231372567171797527e+02,5.453321369859922925e+02,2.024051806579999998e+07
1.128696545708185113e+02,4.464492124581101962e+01,5.453323374812268867e+02,0.000000000000000000e+00,5.453323374812268867e+02,2.024051811400000006e+07
1.091816481230457754e+02,4.464492124581101962e+01,5.453318916724145993e+02,6.231410293392823405e+02,5.453318916724145993e+02,2.024051814249999821e+07
1.099298989824084032e+02,4.464492124581101962e+01,5.453322118673069099e+02,6.231400901114325279e+02,5.453322118673069099e+02,2.024051815179999918e+07
1.105984742296130605e+02,4.464492124581101962e+01,5.453322666325326509e+02,6.231398607955455873e+02,5.453322666325326509e+02,2.024051816110000014e+07
1.111345727369182868e+02,4.464492124581101962e+01,5.453325467544802905e+02,6.231393575986410269e+02,5.453325467544802905e+02,2.024051817080000043e+07
1.189415709846739162e+02,4.464492124581101962e+01,5.453320452169600685e+02,6.231340293155276413e+02,5.453320452169600685e+02,2.024051818039999902e+07
1.189415709846739162e+02,4.337574681427667400e+01,5.453320452169600685e+02,6.231340293155276413e+02,5.453320452169600685e+02,2.024051818039999902e+07
1.182808255648707103e+02,4.464492124581101962e+01,5.453319290389953267e+02,6.231330611263828132e+02,5.453319290389953267e+02,2.024051819009999931e+07
1.182808255648707103e+02,4.337574681427667400e+01,5.453319290389953267e+02,6.231330611263828132e+02,5.453319290389953267e+02,2.024051819009999931e+07
1.111758987220480606e+02,4.464492124581101962e+01,5.453318545233260011e+02,6.231337168069844665e+02,5.453318545233260011e+02,2.024051819999999925e+07
1.111758987220480606e+02,4.337574681427667400e+01,5.453318545233260011e+02,6.231337168069844665e+02,5.453318545233260011e+02,2.024051819999999925e+07
1.252423184044090192e+02,4.464492124581101962e+01,5.453325831449252519e+02,6.231376683827159013e+02,5.453325831449252519e+02,2.024051822080000117e+07
1.252423184044090192e+02,4.337574681427667400e+01,5.453325831449252519e+02,6.231376683827159013e+02,5.453325831449252519e+02,2.024051822080000117e+07
1.200332557132062306e+02,4.337574681427667400e+01,5.453334395269432662e+02,6.231396748781568249e+02,5.453334395269432662e+02,2.024051906129999831e+07
1.200332557132062306e+02,4.590858119756111222e+01,5.453334395269432662e+02,6.231396748781568249e+02,5.453334395269432662e+02,2.024051906129999831e+07
1.185831801904280667e+02,4.337574681427667400e+01,5.453336629789267818e+02,6.231390592927366470e+02,5.453336629789267818e+02,2.024051907059999928e+07
1.185831801904280667e+02,4.590858119756111222e+01,5.453336629789267818e+02,6.231390592927366470e+02,5.453336629789267818e+02,2.024051907059999928e+07
1.211510540662324047e+02,4.337574681427667400e+01,5.453337967791023857e+02,0.000000000000000000e+00,5.453337967791023857e+02,2.024051907589999959e+07
1.211510540662324047e+02,4.590858119756111222e+01,5.453337967791023857e+02,0.000000000000000000e+00,5.453337967791023857e+02,2.024051907589999959e+07
1.164004905439524578e+02,4.337574681427667400e+01,5.453338047770632784e+02,6.231395708846050638e+02,5.453338047770632784e+02,2.024051908579999954e+07
1.164004905439524578e+02,4.590858119756111222e+01,5.453338047770632784e+02,6.231395708846050638e+02,5.453338047770632784e+02,2.024051908579999954e+07
1.177990908226005047e+02,4.337574681427667400e+01,5.453340055304126963e+02,6.231408045531079551e+02,5.453340055304126963e+02,2.024051909510000050e+07
1.177990908226005047e+02,4.590858119756111222e+01,5.453340055304126963e+02,6.231408045531079551e+02,5.453340055304126963e+02,2.024051909510000050e+07
1.177990908226005047e+02,4.399363844124916767e+01,5.453340055304126963e+02,6.231408045531079551e+02,5.453340055304126963e+02,2.024051909510000050e+07
1.202186925438623888e+02,4.337574681427667400e+01,5.453343799899472515e+02,6.231351264583502143e+02,5.453343799899472515e+02,2.024051917520000041e+07
1.202186925438623888e+02,4.590858119756111222e+01,5.453343799899472515e+02,6.231351264583502143e+02,5.453343799899472515e+02,2.024051917520000041e+07
1.202186925438623888e+02,4.399363844124916767e+01,5.453343799899472515e+02,6.231351264583502143e+02,5.453343799899472515e+02,2.024051917520000041e+07
1.133027152432240570e+02,4.399363844124916767e+01,5.453344551768383326e+02,6.231393704288562958e+02,5.453344551768383326e+02,2.024052009459999949e+07
1.163243603928000596e+02,4.613569217435155423e+01,5.453358027985119634e+02,6.231413958041790693e+02,5.453358027985119634e+02,2.024052014299999923e+07
1.130834244945055787e+02,4.613569217435155423e+01,5.453362076545004129e+02,6.231417935784113524e+02,5.453362076545004129e+02,2.024052015300000086e+07
1.174022061721688033e+02,4.613569217435155423e+01,5.453367184370665655e+02,6.231400916339881633e+02,5.453367184370665655e+02,2.024052109059999883e+07
1.174022061721688033e+02,4.524354407572422332e+01,5.453367184370665655e+02,6.231400916339881633e+02,5.453367184370665655e+02,2.024052109059999883e+07
1.163379708406132949e+02,4.613569217435155423e+01,5.453365167910159244e+02,6.231425610650979934e+02,5.453365167910159244e+02,2.024052110099999979e+07
1.163379708406132949e+02,4.524354407572422332e+01,5.453365167910159244e+02,6.231425610650979934e+02,5.453365167910159244e+02,2.024052110099999979e+07
1.131979806182416581e+02,4.613569217435155423e+01,5.453363260447322318e+02,6.231420935533659531e+02,5.453363260447322318e+02,2.024052110370000079e+07
1.131979806182416581e+02,4.524354407572422332e+01,5.453363260447322318e+02,6.231420935533659531e+02,5.453363260447322318e+02,2.024052110370000079e+07
1.131979806182416581e+02,4.191836137150575325e+01,5.453363260447322318e+02,6.231420935533659531e+02,5.453363260447322318e+02,2.024052110370000079e+07
1.078288630868061091e+02,4.613569217435155423e+01,5.453363207550456764e+02,0.000000000000000000e+00,5.453363207550456764e+02,2.024052111300000176e+07
1.078288630868061091e+02,4.524354407572422332e+01,5.453363207550456764e+02,0.000000000000000000e+00,5.453363207550456764e+02,2.024052111300000176e+07
1.078288630868061091e+02,4.191836137150575325e+01,5.453363207550456764e+02,0.000000000000000000e+00,5.453363207550456764e+02,2.024052111300000176e+07
1.101582932873012055e+02,4.613569217435155423e+01,5.453368490552628600e+02,6.231444473682092848e+02,5.453368490552628600e+02,2.024052111569999903e+07
1.101582932873012055e+02,4.524354407572422332e+01,5.453368490552628600e+02,6.231444473682092848e+02,5.453368490552628600e+02,2.024052111569999903e+07
