9.814269680039925392e-01,9.810323997918318772e-01,9.814560881722753649e-01,9.828087837662085047e-01,9.849989368399377776e-01,9.875517022785051946e-01,9.899007232162544412e-01,9.913503651070784128e-01,9.916180802494227731e-01,9.913130362107750448e-01,9.910275387246492151e-01,9.909203016502179384e-01,9.911622451187874772e-01,9.915826566739081027e-01,9.917907146531097506e-01,9.918611061249905658e-01,9.918002611724613393e-01,9.915457522916338862e-01,9.915021801917611732e-01,9.916129403201723314e-01,9.915828042717991231e-01,9.917506977135770452e-01,9.918062315152982311e-01,9.914472433065709689e-01,9.915397078016594534e-01,9.914985971150960253e-01,9.908008457267423186e-01,9.914297378432818109e-01,9.908946516371209823e-01,9.853721804389540262e-01,9.815407082073326350e-01,9.826916824766583902e-01,9.881567534260596863e-01,9.917257554858943669e-01,9.910526696533076274e-01,9.913885798858931286e-01,9.919609398400807132e-01,9.916020324203086433e-01,9.916114756071108260e-01,9.917077744321973753e-01
9.828319836387735542e-01,9.824368259573413864e-01,9.828594159499030036e-01,9.842112331022421223e-01,9.864014054750730454e-01,9.889537555371499256e-01,9.913027214592339265e-01,9.927532494478067404e-01,9.930209642422381799e-01,9.927162067472170559e-01,9.924318040006284702e-01,9.923242363063744520e-01,9.925662635927539057e-01,9.929874693943711028e-01,9.931943514029923925e-01,9.932644442740621304e-01,9.932039304668210944e-01,9.929472293509681302e-01,9.929034836108492357e-01,9.930146546241485073e-01,9.929817001207215110e-01,9.931510047938546526e-01,9.932077906752122542e-01,9.928447290390750579e-01,9.929414633409853197e-01,9.929007134406475643e-01,9.921905916606289511e-01,9.928291040423016245e-01,9.922818637755247417e-01,9.866851152223636845e-01,9.828272213076374442e-01,9.839824703899638925e-01,9.894983132353217803e-01,9.931235981324588735e-01,9.924381586102035691e-01,9.927795116544890774e-01,9.933639025407708933e-01,9.930015711222270891e-01,9.930135090444517365e-01,9.931128610887046682e-01
9.842774985598533588e-01,9.838812918042846301e-01,9.843029055724510368e-01,9.856541441293711348e-01,9.878443934258630543e-01,9.903971616686987334e-01,9.927468675093186201e-01,9.941982959203972126e-01,9.944665130971197531e-01,9.941621834858654916e-01,9.938783556604595670e-01,9.937710514663929962e-01,9.940133982032030024e-01,9.944349446204880927e-01,9.946415126232600601e-01,9.947112439833883935e-01,9.946502973124519142e-01,9.943925044110096811e-01,9.943481481321680970e-01,9.944589742208476135e-01,9.944251928838568899e-01,9.945948960976008779e-01,9.946523406650009669e-01,9.942890199167310206e-01,9.943874570539378288e-01,9.943474746824916277e-01,9.936350120286864263e-01,9.942754545382285203e-01,9.937247660564769713e-01,9.881104332121279921e-01,9.842450826980568834e-01,9.853999601228843330e-01,9.909262329098657007e-01,9.945638840653211465e-01,9.938766956992057811e-01,9.942207782994508802e-01,9.948095065064869180e-01,9.944478033838389797e-01,9.944609038010816526e-01,9.945605672924278107e-01
9.856002470389201298e-01,9.852028999350824767e-01,9.856237391925335434e-01,9.869746215318371263e-01,9.891649132386437504e-01,9.917184567864799627e-01,9.940691922603873687e-01,9.955213520314136755e-01,9.957902744087865354e-01,9.954863757644133448e-01,9.952026916634353348e-01,9.950958992294876015e-01,9.953385894185493576e-01,9.957600980016416692e-01,9.959668600468409849e-01,9.960362122749838454e-01,9.959744062207405157e-01,9.957162779672380504e-01,9.956710885299566716e-01,9.957811338771438425e-01,9.957478219556346044e-01,9.959173297577287309e-01,9.959750949054086977e-01,9.956139289857514063e-01,9.957124168965950650e-01,9.956733816961488293e-01,9.949648123976035929e-01,9.956022913327433610e-01,9.950536673045333735e-01,9.894575713659493621e-01,9.855969796250803050e-01,9.867486524697002270e-01,9.922599522376597259e-01,9.958822628002481636e-01,9.951998623872939653e-01,9.955447872747335003e-01,9.961328693206512597e-01,9.957743082115261268e-01,9.957877920789917070e-01,9.958861621329219149e-01
9.866638942251741984e-01,9.862656755762311267e-01,9.866859502933477133e-01,9.880365274926037333e-01,9.902266621157184145e-01,9.927807033800558623e-01,9.951321109916527741e-01,9.965846295808834521e-01,9.968541323547812638e-01,9.965505744716892655e-01,9.962668241562647742e-01,9.961604485350954441e-01,9.964033137670785800e-01,9.968245539767932595e-01,9.970315737467034811e-01,9.971005795654755977e-01,9.970379158516389229e-01,9.967797564801107457e-01,9.967337857828904024e-01,9.968430206976284236e-01,9.968105383709932044e-01,9.969797421787237601e-01,9.970377561230387986e-01,9.966792880010462152e-01,9.967773460065559865e-01,9.967391728606060930e-01,9.960358611886261926e-01,9.966691664037620191e-01,9.961240002386528847e-01,9.905548187943156169e-01,9.867020345695172168e-01,9.878501438085894870e-01,9.933406863477358684e-01,9.969410163400289626e-01,9.962647344139934358e-01,9.966097518604211114e-01,9.971957359597434234e-01,9.968407768670998204e-01,9.968544824783631686e-01,9.969513344347167294e-01
9.873817812152144713e-01,9.869831299197068253e-01,9.874030297714407878e-01,9.887532529284023264e-01,9.909429740172551737e-01,9.934969060926456264e-01,9.958483017933597026e-01,9.973007496529487925e-01,9.975705324932941931e-01,9.972671909154032788e-01,9.969833565046802848e-01,9.968771397296078973e-01,9.971199511074712030e-01,9.975408492353677881e-01,9.977479301225593566e-01,9.978166642226371508e-01,9.977534319542059604e-01,9.974952513814260291e-01,9.974487413951285131e-01,9.975574150876930224e-01,9.975254921790598361e-01,9.976945650461691573e-01,9.977528749278047338e-01,9.973963451749767728e-01,9.974942246984792593e-01,9.974566478648082546e-01,9.967567613558642181e-01,9.973871740778853523e-01,9.968441793663892492e-01,9.912928143861323704e-01,9.874451931389901516e-01,9.885908913506070705e-01,9.940675549246869025e-01,9.976532168976661730e-01,9.969809554841283505e-01,9.973260608906805436e-01,9.979107831874888257e-01,9.975584320627713941e-01,9.975725079269772699e-01,9.976684749812586572e-01
9.877483176929630071e-01,9.873496319156537249e-01,9.877693153672177928e-01,9.891191744409395525e-01,9.913083936070423707e-01,9.938617561240660203e-01,9.962126251270911892e-01,9.976647591391752945e-01,9.979345253008723438e-01,9.976312764477678341e-01,9.973474500613206395e-01,9.972411466377072431e-01,9.974837654323130964e-01,9.979044176649566333e-01,9.981113215451958842e-01,9.981798930486013299e-01,9.981164777216486872e-01,9.978581389427865211e-01,9.978113989075968471e-01,9.979198681982548447e-01,9.978879613142235261e-01,9.980571564287020747e-01,9.981157966588530828e-01,9.977598508601865923e-01,9.978580737811796331e-01,9.978207652773238845e-01,9.971212110780925952e-01,9.977511002822962993e-01,9.972079320668069125e-01,9.916579506356244522e-01,9.878104674816422515e-01,9.889554961012946288e-01,9.944303976676875934e-01,9.980144835036171003e-01,9.973427961236215333e-01,9.976883338780773158e-01,9.982735585150317448e-01,9.979221515464391512e-01,9.979367694849585746e-01,9.980327539556852479e-01
9.878361574917584598e-01,9.874376427138336076e-01,9.878572277827186721e-01,9.892068335570086690e-01,9.913957580533415692e-01,9.939485478647828165e-01,9.962988620975897769e-01,9.977507737972616253e-01,9.980203601735033736e-01,9.977171015715521341e-01,9.974334067151151562e-01,9.973268823906880076e-01,9.975693232521509746e-01,9.979899639832335856e-01,9.981965466874861415e-01,9.982650725837732830e-01,9.982018069918059400e-01,9.979431306708690386e-01,9.978964326977736166e-01,9.980050325714606707e-01,9.979726020486101579e-01,9.981421245536882259e-01,9.982010626345241278e-01,9.978443262447357354e-01,9.979433696573458690e-01,9.979060406530291250e-01,9.972038976684247658e-01,9.978356342581619076e-01,9.972900599078813322e-01,9.917253265046607202e-01,9.878727126562385497e-01,9.890188114505272798e-01,9.945040204724622246e-01,9.980993042164901796e-01,9.974249539165102041e-01,9.977713474098269808e-01,9.983588059914524360e-01,9.980066733348987862e-01,9.980218799627769144e-01,9.981186396638399572e-01
9.877503439588002365e-01,9.873519820919360868e-01,9.877715473993763373e-01,9.891211116209582821e-01,9.913101385275597810e-01,9.938627700249764718e-01,9.962129401028626541e-01,9.976649534496458971e-01,9.979343709225576564e-01,9.976310447101425227e-01,9.973475543357575024e-01,9.972408288876345450e-01,9.974832298740670122e-01,9.979041064562725882e-01,9.981103944963118924e-01,9.981789667282491285e-01,9.981160149359393774e-01,9.978569243653400145e-01,9.978104220312551398e-01,9.979193445146823382e-01,9.978861394296327791e-01,9.980560325562392032e-01,9.981151460043299339e-01,9.977568370471922021e-01,9.978568214683414261e-01,9.978193005569749863e-01,9.971132304906317190e-01,9.977480361053787661e-01,9.971991159555549933e-01,9.916122255965227339e-01,9.877522563349192541e-01,9.889002341444247390e-01,9.944012930105138315e-01,9.980138345588676074e-01,9.973353048145213728e-01,9.976827031562331971e-01,9.982730789455190878e-01,9.979192301694477241e-01,9.979348569221647702e-01,9.980326590724772906e-01
9.875935774980691972e-01,9.871952380448788533e-01,9.876148232085786294e-01,9.889645435527166795e-01,9.911540136812082569e-01,9.937069727188457824e-01,9.960574903273199387e-01,9.975099095661628112e-01,9.977792646628312889e-01,9.974758666447428590e-01,9.971925865175615966e-01,9.970857836866213741e-01,9.973283147434116591e-01,9.977495762340522489e-01,9.979557150399812615e-01,9.980243864732825099e-01,9.979617431073540823e-01,9.977023000827847099e-01,9.976560237932003972e-01,9.977652887049286434e-01,9.977313786984559618e-01,9.979015341988715093e-01,9.979606545389818617e-01,9.976007220422297150e-01,9.977014166861351008e-01,9.976636619990776333e-01,9.969540529845243304e-01,9.975918003461717865e-01,9.970399903090505500e-01,9.914330906248474129e-01,9.875666505845153154e-01,9.887164044071171665e-01,9.942318944847573503e-01,9.978602533860116974e-01,9.971779014086675774e-01,9.975261188193382811e-01,9.981189451413676750e-01,9.977632334380832635e-01,9.977789802562267996e-01,9.978776223115467525e-01
