nan,3.870461715364243549e+00,3.168967732249335700e+00,2.468503295772592310e+00,1.769065010790291437e+00
1.746715730845365799e+00,1.044188786849182815e+00,3.426948037342746334e-01,-3.577696327424688683e-01,-1.057207917724769519e+00
-1.242983553182892775e+00,-1.945510497179075760e+00,-2.647004480293983608e+00,-3.347468916770727443e+00,nan
nan,nan,3.257362188505275036e+00,2.556897752028531645e+00,1.857459467046230994e+00
nan,2.305868399218209852e+00,1.604374416103301781e+00,9.039099796265582798e-01,2.044716946442576289e-01
1.404079122934362545e+00,7.015521789381795603e-01,5.819582327147020963e-05,-7.004062406534720120e-01,-1.399844525635772774e+00
-1.140040419826579138e-01,-8.165309859788409952e-01,-1.518024969093749066e+00,-2.218489405570492679e+00,nan
-1.472450072675220989e+00,-2.174977016671403973e+00,-2.876470999786312266e+00,nan,nan
nan,nan,nan,3.496296267742669439e+00,2.796857982760368788e+00
nan,nan,3.201327167531783591e+00,2.500862731055039756e+00,1.801424446072739327e+00
nan,2.839686664421965379e+00,2.138192681307057086e+00,1.437728244830313695e+00,7.382899598480129333e-01
2.440198220125717743e+00,1.737671276129534759e+00,1.036177293014626688e+00,3.357128565378830753e-01,-3.637254284444175756e-01
1.306623115046708916e+00,6.040961710505258209e-01,-9.739781206438224981e-02,-7.978622485411257514e-01,nan
1.331033791309277070e-01,-5.694235648652553605e-01,-1.270917547980163542e+00,nan,nan
-1.121105731758456958e+00,-1.823632675754639942e+00,nan,nan,nan
nan,nan,nan,nan,2.799248987046485393e+00
nan,nan,nan,1.820403427504504901e+00,1.120965142522204250e+00
nan,nan,1.096741222997710485e+00,3.962767865209668727e-01,-3.031614984613337782e-01
nan,5.025168946398137493e-01,-1.989770884750942659e-01,-8.994415249518377120e-01,-1.598879809934138363e+00
1.685422321528454864e-02,-6.856727207808984703e-01,-1.387166703895806652e+00,-2.087631140372550043e+00,-2.787069425354850694e+00
-1.062582375147869573e+00,-1.765109319144052558e+00,-2.466603302258960628e+00,-3.167067738735704019e+00,nan
-2.016375721108014218e+00,-2.718902665104196981e+00,-3.420396648219105273e+00,nan,nan
-2.796717393496582549e+00,-3.499244337492765755e+00,nan,nan,nan
-2.799248987048261750e+00,nan,nan,nan,nan
