9.988505303889321230e-01,9.989016015292089268e-01,9.988707694301330875e-01,9.988738911716387170e-01,9.989430869824715842e-01,9.988990682748030148e-01,9.988846954245811371e-01,9.989584642673852155e-01,9.988918829758393070e-01,9.988675423085474625e-01,9.989515254262908428e-01,9.988616237883800597e-01,9.988382013324412778e-01,9.989302432871681736e-01,9.988016245050133080e-01,9.987922059238913963e-01,9.988962374062566596e-01,9.987146823107482252e-01,9.987532838374273414e-01,9.988717568220299992e-01,9.985851249690573805e-01,9.987149275093882839e-01,9.988212918056538214e-01,9.982773732165606262e-01,9.986260578422003764e-01,9.986256729083071715e-01,9.971898889997932169e-01,9.982318769491438371e-01,9.970564084511674974e-01,9.863630003681217451e-01,9.791048884560046295e-01,9.814306699249890631e-01,9.919825572659156654e-01,9.988207047697198471e-01,9.973518637112569474e-01,9.978463058047470913e-01,9.989232185778685880e-01,9.983443984850548514e-01,9.985501383214844262e-01,9.989017848766224006e-01
9.988529083677752940e-01,9.989039809999586961e-01,9.988731515458209032e-01,9.988762733328939714e-01,9.989454704686451247e-01,9.989014536059318550e-01,9.988870805372526140e-01,9.989608499537080410e-01,9.988942691205533464e-01,9.988699278018176031e-01,9.989539107969690468e-01,9.988640080134117971e-01,9.988405844669708822e-01,9.989326256667967474e-01,9.988040040402003106e-01,9.987945845543638734e-01,9.988986155479269158e-01,9.987170566140373129e-01,9.987556590481443397e-01,9.988741330054304868e-01,9.985874964050687197e-01,9.987173032533348538e-01,9.988236700896001574e-01,9.982797433163168588e-01,9.986284377960167324e-01,9.986280543908770957e-01,9.971922461330653409e-01,9.982342570751621125e-01,9.970587676208972905e-01,9.863651804053110705e-01,9.791069679228853184e-01,9.814327804893847595e-01,9.919848282627853342e-01,9.988230987303836628e-01,9.973542287822090291e-01,9.978486769324131922e-01,9.989256083352742177e-01,9.983467753558616931e-01,9.985525158493493425e-01,9.989041672551651763e-01
9.988620464848407821e-01,9.989131251122786992e-01,9.988822935094312516e-01,9.988854156732689393e-01,9.989546204557793185e-01,9.989105997707291573e-01,9.988962253678732583e-01,9.989700029425284677e-01,9.989034156517199170e-01,9.988790719295597142e-01,9.989630638001750773e-01,9.988731512229784837e-01,9.988497249259797872e-01,9.989417752298507258e-01,9.988131387058392097e-01,9.988037177905256803e-01,9.989077588555627107e-01,9.987261788068142465e-01,9.987647858264718792e-01,9.988832721278424476e-01,9.985966038504067166e-01,9.987264281157521850e-01,9.988328075073316104e-01,9.982888220277243985e-01,9.986375619942927662e-01,9.986371775440696652e-01,9.972012096331956954e-01,9.982433513530345470e-01,9.970677206178027996e-01,9.863730368999957809e-01,9.791142368943072105e-01,9.814402245415372317e-01,9.919932270219742332e-01,9.988322624335413957e-01,9.973632187406142879e-01,9.978577127503533983e-01,9.989347686436511609e-01,9.983558673485575241e-01,9.985616257589662315e-01,9.989133162114292031e-01
9.988635996308665721e-01,9.989146758299149997e-01,9.988838484687420083e-01,9.988869752679846448e-01,9.989561760635436993e-01,9.989121604905989438e-01,9.988977900655973130e-01,9.989715610676046520e-01,9.989049799100895299e-01,9.988806389594694357e-01,9.989646217885888024e-01,9.988747172895611204e-01,9.988512912701423829e-01,9.989433294416174558e-01,9.988147041749801947e-01,9.988052798789089914e-01,9.989093071413787106e-01,9.987277466473857279e-01,9.987663463769379524e-01,9.988848202731912540e-01,9.985981881076811950e-01,9.987279961026145347e-01,9.988343676150124306e-01,9.982904526282126989e-01,9.986391501303562013e-01,9.986387753308176851e-01,9.972029892253632122e-01,9.982449966036035516e-01,9.970695246587929494e-01,9.863760243346257894e-01,9.791178496771120177e-01,9.814436530268301206e-01,9.919956350527596722e-01,9.988338419740356855e-01,9.973649821230645696e-01,9.978594206699018532e-01,9.989363343650005111e-01,9.983574994262143232e-01,9.985632308036563876e-01,9.989148712257722718e-01
9.988670674838214802e-01,9.989181463072366318e-01,9.988873217836136131e-01,9.988904488081342681e-01,9.989596522850485716e-01,9.989156382974743176e-01,9.989012673678592247e-01,9.989750401005285108e-01,9.989084584351088925e-01,9.988841162952175612e-01,9.989681002397234888e-01,9.988781930052292868e-01,9.988547653335941856e-01,9.989468039999305216e-01,9.988181733066170409e-01,9.988087477780668300e-01,9.989127760169516090e-01,9.987312080208203824e-01,9.987698094168173668e-01,9.988882860711788547e-01,9.986016432963987777e-01,9.987314581091013554e-01,9.988378334271719172e-01,9.982938990735418239e-01,9.986426134288517442e-01,9.986422389597479077e-01,9.972063998677475061e-01,9.982484522719710096e-01,9.970729343034770986e-01,9.863790698511298860e-01,9.791207020940280170e-01,9.814465634593627641e-01,9.919988616316516294e-01,9.988373235004989192e-01,9.973684054436159352e-01,9.978628589942509786e-01,9.989398141213994275e-01,9.983609554919548046e-01,9.985666915082681561e-01,9.989183443774566351e-01
9.988721823092856500e-01,9.989232651765329596e-01,9.988924403359888959e-01,9.988955686777076792e-01,9.989647768983209719e-01,9.989207614610288166e-01,9.989063904348295386e-01,9.989801675908689393e-01,9.989135824725312585e-01,9.988892388112683429e-01,9.989732267457958059e-01,9.988833137599216760e-01,9.988598838800119006e-01,9.989519264913561125e-01,9.988232876542001426e-01,9.988138608051253531e-01,9.989178937767672073e-01,9.987363147908567829e-01,9.987749178372438141e-01,9.988934000956293247e-01,9.986067406268862579e-01,9.987365628334637924e-01,9.988429431407179759e-01,9.982989780279064584e-01,9.986477133342038792e-01,9.986473368433756992e-01,9.972114168672098211e-01,9.982535332688143859e-01,9.970779440966570650e-01,9.863835368428255368e-01,9.791248831478212011e-01,9.814508296992962011e-01,9.920035972382358347e-01,9.988424405577802645e-01,9.973734372903187984e-01,9.978679153191334361e-01,9.989449342153221556e-01,9.983660432901340087e-01,9.985717899206001391e-01,9.989234635411634589e-01
9.988724434749274295e-01,9.989235256561785903e-01,9.988927033561335600e-01,9.988958353387019651e-01,9.989650418038976687e-01,9.989210293634813720e-01,9.989066612939143663e-01,9.989804349464288524e-01,9.989138530472441158e-01,9.988895107046875665e-01,9.989734928163777061e-01,9.988835837035969778e-01,9.988601533083519834e-01,9.989521885496588371e-01,9.988235563753757873e-01,9.988141274934120295e-01,9.989181525843914278e-01,9.987365854525845910e-01,9.987751834124735106e-01,9.988936575021700737e-01,9.986070187024262967e-01,9.987368287289608570e-01,9.988432020472675088e-01,9.982992773412462384e-01,9.986479832137742374e-01,9.986476096248878553e-01,9.972117982035462180e-01,9.982538292983079709e-01,9.970783357447121631e-01,9.863846588270218652e-01,9.791263970823080864e-01,9.814522279394551907e-01,9.920043614191673687e-01,9.988426967400070300e-01,9.973738085306435019e-01,9.978682554998787868e-01,9.989451902037412845e-01,9.983663432614596767e-01,9.985720768039026973e-01,9.989237225104086182e-01
9.988737839305581456e-01,9.989248691135019786e-01,9.988940487102022647e-01,9.988971800777279864e-01,9.989663896966736178e-01,9.989223779207243581e-01,9.989080088894148890e-01,9.989817854027721600e-01,9.989152019541464034e-01,9.988908578009192407e-01,9.989748420533457463e-01,9.988849285943002254e-01,9.988614963605531027e-01,9.989535341426207804e-01,9.988248953891265547e-01,9.988154664346108325e-01,9.989194952000360894e-01,9.987379180539418533e-01,9.987765185823267444e-01,9.988949966968438954e-01,9.986083410705427488e-01,9.987381587649177828e-01,9.988445352557970836e-01,9.983005789460286383e-01,9.986493052224281186e-01,9.986489279545711639e-01,9.972130350760757267e-01,9.982551280720830533e-01,9.970795641265898235e-01,9.863853578266355004e-01,9.791268208219909841e-01,9.814527336237259814e-01,9.920053217591018324e-01,9.988440302514364211e-01,9.973750592197528908e-01,9.978695310644477567e-01,9.989465298504178747e-01,9.983676523654139157e-01,9.985733971184398428e-01,9.989250648144947231e-01
9.988761930137783907e-01,9.989272799058566132e-01,9.988964601032179758e-01,9.988995928287420778e-01,9.989688041604984914e-01,9.989247926510775866e-01,9.989104243893580648e-01,9.989842021709260944e-01,9.989176181255311482e-01,9.988932736094534581e-01,9.989772581262428286e-01,9.988873429279934157e-01,9.988639094947023844e-01,9.989559471658834289e-01,9.988273063536798890e-01,9.988178763874220323e-01,9.989219053058423503e-01,9.987403259561595803e-01,9.987789259823441901e-01,9.988974045159115800e-01,9.986107463050277744e-01,9.987405647031826206e-01,9.988469420109898911e-01,9.983029818472204386e-01,9.986517110925523522e-01,9.986513338784339666e-01,9.972154307309720744e-01,9.982575327698525181e-01,9.970819596274648200e-01,9.863876849985470097e-01,9.791291166999191997e-01,9.814550389787297657e-01,9.920076834622193473e-01,9.988464424066293423e-01,9.973774599612669212e-01,9.978719348151837698e-01,9.989489419198257503e-01,9.983700599291382982e-01,9.985758059074785198e-01,9.989274760644697437e-01
9.988793514398579543e-01,9.989304383278689858e-01,9.988996191572233618e-01,9.989027542869965970e-01,9.989719652963540142e-01,9.989279547862137676e-01,9.989135884242674734e-01,9.989873650991020204e-01,9.989207822911506662e-01,9.988964386929642947e-01,9.989804209334002261e-01,9.988905073295194503e-01,9.988670735408803347e-01,9.989591078115388489e-01,9.988304697473665561e-01,9.988210381807753890e-01,9.989250631483447274e-01,9.987434893183610995e-01,9.987820864578369484e-01,9.989005615132064975e-01,9.986139144605015172e-01,9.987437276089636828e-01,9.988501033051120359e-01,9.983061657297446212e-01,9.986548819981584391e-01,9.986545087189628855e-01,9.972186630994167578e-01,9.982607236452313293e-01,9.970852006303504433e-01,9.863912991034309297e-01,9.791329320064097175e-01,9.814587948266344508e-01,9.920111149710917342e-01,9.988496145165612905e-01,9.973806888567926521e-01,9.978751460028888465e-01,9.989521079355391242e-01,9.983732458377024832e-01,9.985789830412752366e-01,9.989306368875847664e-01
