9.723966149397870185e-01,9.706563165445797337e-01,9.685924745354587140e-01,9.660976792207475183e-01,9.638197073218054411e-01,9.624248383883822200e-01,9.622704147545867448e-01,9.635675671490178118e-01,9.664715567707896637e-01,9.707434485101723576e-01,9.752870790899822451e-01,9.787518667469953249e-01,9.807934682199750398e-01,9.817656635791904840e-01,9.818544229346274355e-01,9.810573859617264247e-01,9.795363279078972418e-01,9.777832714912765288e-01,9.763494808379492573e-01,9.755297728252547707e-01,9.754084612870811410e-01,9.760139920939332470e-01,9.773122241270303379e-01,9.791099912569009023e-01,9.809797145180425559e-01,9.823095530790656449e-01,9.825968742659817456e-01,9.817002471646887329e-01,9.796980543389443019e-01,9.766947933026681739e-01,9.728856954091801290e-01,9.686524509622298496e-01,9.644923308794696171e-01,9.608406316834976479e-01,9.579508275401966699e-01,9.558972274326222873e-01,9.546425819471396901e-01,9.541363867621138750e-01,9.543752859074151607e-01,9.553504671318049368e-01,9.568952055624143638e-01,9.585821690569300557e-01,9.598887330859321443e-01,9.605900402905818147e-01,9.609685188703979142e-01,9.615999315784030665e-01,9.629837963982842419e-01,9.653121995393115773e-01,9.684157014972711863e-01,9.718489221528995303e-01,9.750936686257305475e-01,9.777604635945181810e-01,9.796655999662094993e-01,9.807747945950339163e-01,9.810994893007299877e-01,9.806981035060053919e-01,9.797873083497924407e-01,9.787683563752125337e-01,9.780826896614644994e-01,9.780082200609969689e-01,9.785395374541758784e-01,9.794454404791818058e-01,9.804713095288194458e-01,9.814616101771548307e-01,9.822548793204036732e-01,9.825407691953248479e-01,9.818374173469838206e-01,9.796754716921113326e-01,9.761117558638331415e-01,9.720230454649687601e-01,9.685489292352634783e-01,9.663529451692985939e-01,9.653214063474359063e-01,9.645674850507292009e-01,9.631209314321763637e-01,9.611738827196895096e-01,9.598658886978291838e-01,9.600952795926248617e-01,9.621809346076898306e-01,9.654426759642463773e-01,9.671176907145223600e-01,9.654904732610818385e-01,9.637764437319157329e-01,9.642245461959664254e-01,9.665091710162663219e-01,9.696343239226404842e-01,9.727179530970371246e-01,9.755421080798681865e-01,9.787382680823609737e-01,9.823118333389505574e-01,9.835205371395225882e-01,9.813870164964582088e-01,9.790691040626210428e-01,9.783833741412454321e-01,9.793587207556914143e-01,9.813132230552449320e-01,9.830511533816715941e-01,9.835806100456266909e-01,9.831643470969715359e-01,9.827369450941958462e-01,9.828480425729967385e-01
9.719065759934629734e-01,9.702273635710340072e-01,9.682171383771839279e-01,9.657644387381546514e-01,9.635205585276999107e-01,9.621574611481454875e-01,9.620406671934493836e-01,9.633950913984494768e-01,9.663948587027076931e-01,9.708005606324726644e-01,9.754421434966532578e-01,9.788620377487994295e-01,9.807300362870913224e-01,9.814971331205303295e-01,9.814167468178179865e-01,9.805282947550694184e-01,9.790184238480174050e-01,9.773593193048134564e-01,9.760464949013082370e-01,9.753283062565895056e-01,9.752696686644869439e-01,9.758972355698708467e-01,9.771807357635852176e-01,9.789285838400562101e-01,9.807083427946312604e-01,9.819043329928521802e-01,9.820339433820173269e-01,9.810034842875413608e-01,9.789303597168256266e-01,9.759221473961368076e-01,9.721496379104449526e-01,9.679643112838670627e-01,9.638423186944352627e-01,9.602105889677683415e-01,9.573254696381465756e-01,9.552730828145454822e-01,9.540334695775950502e-01,9.535727905552934258e-01,9.538966678440372604e-01,9.549936334704796081e-01,9.566811189342251387e-01,9.585005841152458572e-01,9.598892776892959944e-01,9.605984948555562619e-01,9.609213223834146556e-01,9.614634450613274153e-01,9.627505272478192877e-01,9.649918317548692448e-01,9.680308824688443892e-01,9.714327176754991022e-01,9.746820072933308765e-01,9.773772787197012590e-01,9.793081243497659960e-01,9.804138022536416086e-01,9.806992026582449506e-01,9.802384359239586509e-01,9.792685571458047411e-01,9.782017630009737230e-01,9.774838200762253626e-01,9.773993201171213840e-01,9.779556122159807074e-01,9.789321740682944695e-01,9.800623698490888991e-01,9.811466254132547027e-01,9.819704024170180512e-01,9.821943642198665003e-01,9.813463320706237170e-01,9.790004335541334646e-01,9.752647500470432718e-01,9.710368276866816473e-01,9.674440230521293982e-01,9.651314295054703729e-01,9.639860583632536839e-01,9.631634849997757764e-01,9.617453464659831974e-01,9.598918785702031942e-01,9.586573480509095191e-01,9.588919550822877502e-01,9.609017268892999786e-01,9.640467440075838335e-01,9.657686393593213348e-01,9.644685547766279621e-01,9.631120946549032169e-01,9.638633582045071924e-01,9.664384533258526533e-01,9.698307887133991168e-01,9.730885956541391879e-01,9.759163864250196552e-01,9.789028441941978187e-01,9.820855561329292494e-01,9.829885763146594124e-01,9.808187086248961739e-01,9.785369387866381663e-01,9.778552954476923409e-01,9.788077902173171196e-01,9.807382704255567241e-01,9.825051504222219734e-01,9.831643470969716470e-01,9.829309677611094420e-01,9.826445556637161127e-01,9.828030587264890983e-01
9.713184746220505650e-01,9.696542872259407142e-01,9.676686195422217196e-01,9.652412204573718180e-01,9.630217231805749956e-01,9.616845851409202561e-01,9.616025999480247721e-01,9.630145619089894859e-01,9.661138737797184683e-01,9.706626367464928906e-01,9.754194671684915940e-01,9.788187244951142008e-01,9.805437197911973657e-01,9.811428242799643540e-01,9.809313594489692534e-01,9.799771454187194974e-01,9.784784560005296283e-01,9.768898355814497059e-01,9.756669354429258201e-01,9.750251461344060511e-01,9.750158007015188311e-01,9.756654952601166997e-01,9.769476952963062066e-01,9.786701606397253395e-01,9.803904019913641799e-01,9.814809924715142131e-01,9.814718031054402436e-01,9.803130519473879367e-01,9.781612531029052482e-01,9.751307260080391837e-01,9.713743539550417916e-01,9.672199137839337935e-01,9.631261510343271937e-01,9.595120818066064095e-01,9.566349814435870513e-01,9.545893350365379781e-01,9.533682309027406987e-01,9.529507577086748782e-01,9.533502444336923176e-01,9.545548376053338835e-01,9.563709724808057144e-01,9.583138043644300330e-01,9.597828838010561414e-01,9.605053472847530083e-01,9.607836157500867502e-01,9.612515828337638846e-01,9.624586620529568259e-01,9.646285100042533145e-01,9.676150288728443405e-01,9.709915702990684627e-01,9.742443892903326352e-01,9.769610050032344617e-01,9.789092104095300506e-01,9.800090538817928243e-01,9.802635353430915188e-01,9.797614817673574450e-01,9.787556657203996258e-01,9.776643435414221761e-01,9.769338312624951115e-01,9.768524417796609072e-01,9.774374777538931136e-01,9.784767143047802263e-01,9.796918057271352120e-01,9.808435555965893116e-01,9.816716957296378609e-01,9.818178931598753323e-01,9.808306460194357035e-01,9.783312956486455159e-01,9.744701437812254285e-01,9.701520772016598571e-01,9.664843988412131770e-01,9.640924245319623109e-01,9.628638391303502297e-01,9.619909616427072541e-01,9.605998764878687091e-01,9.588264085293367600e-01,9.576552950578235412e-01,9.578964336012830705e-01,9.598449645825354315e-01,9.628948752270641842e-01,9.646556936819905559e-01,9.636248974403723855e-01,9.625621789902872871e-01,9.635558509019951368e-01,9.663561074458927314e-01,9.699519232799970192e-01,9.733402023141746184e-01,9.761652554333236642e-01,9.789789628663781995e-01,9.818442776105028580e-01,9.825046029536511627e-01,9.803129978396331046e-01,9.780665128120350493e-01,9.773880799547963738e-01,9.783141615446798722e-01,9.802111771662276318e-01,9.819857303566204010e-01,9.827369450941959572e-01,9.826445556637160017e-01,9.824722213187629949e-01,9.826747764028290755e-01
9.712182176857697691e-01,9.695141476608958309e-01,9.675135375350437661e-01,9.650864636140474850e-01,9.628762071648457876e-01,9.615550108882908731e-01,9.614994944446291214e-01,9.629595216498235688e-01,9.661453146438766515e-01,9.708227978469882169e-01,9.756946600984105489e-01,9.791052938382405202e-01,9.807468128873839674e-01,9.812455852722132832e-01,9.809619670733175090e-01,9.799754781730324327e-01,9.784831647134986099e-01,9.769278167552339909e-01,9.757465292561476877e-01,9.751400459057464332e-01,9.751552899691798837e-01,9.758223602767280846e-01,9.771186001704620372e-01,9.788482103882051311e-01,9.805535123809230313e-01,9.815884459670712880e-01,9.814855985755622791e-01,9.802273811882159515e-01,9.780017063432034918e-01,9.749309904328645748e-01,9.711597462002036218e-01,9.670042916237204800e-01,9.629155970988657609e-01,9.593093505674774590e-01,9.564426020228914416e-01,9.544116009134553380e-01,9.532126009747123874e-01,9.528291947318182631e-01,9.532803539946401727e-01,9.545588547211965036e-01,9.564687295145972712e-01,9.585073161651033180e-01,9.600424321039673359e-01,9.607787207571446553e-01,9.610260944495708779e-01,9.614442917649540510e-01,9.626041914402897470e-01,9.647393016992946713e-01,9.677057152344521462e-01,9.710758512033921264e-01,9.743331488114357342e-01,9.770590997648818110e-01,9.790125040607741136e-01,9.801062544345073846e-01,9.803431382963450069e-01,9.798182927153044064e-01,9.787929375380964858e-01,9.776923882322341441e-01,9.769674685996697638e-01,9.769084861075808535e-01,9.775317621516003141e-01,9.786192250998516640e-01,9.798792564055117671e-01,9.810521111759508139e-01,9.818585312284198174e-01,9.819383976462680019e-01,9.808594016865849197e-01,9.782672955396366499e-01,9.743276420149772354e-01,9.699505981701780355e-01,9.662428261301506671e-01,9.638261623560029356e-01,9.625837385295884507e-01,9.617028094282242812e-01,9.603052583550724108e-01,9.585264007696500110e-01,9.573531301305188146e-01,9.575973565501264551e-01,9.595561644436586546e-01,9.626248079186403572e-01,9.644099586316077222e-01,9.634101724105234021e-01,9.623985918131664485e-01,9.634699318190181883e-01,9.663691153907718601e-01,9.700673946659997826e-01,9.735332860915617559e-01,9.763889279200030913e-01,9.791882788102959090e-01,9.820144910632936375e-01,9.826252574825596886e-01,9.803825490973495649e-01,9.780969946206233834e-01,9.773983177430140001e-01,9.783246045016475989e-01,9.802416849615772643e-01,9.820520895902432601e-01,9.828480425729967385e-01,9.828030587264890983e-01,9.826747764028290755e-01,9.829105825279228492e-01
9.716517126949965055e-01,9.698529138816686102e-01,9.677952371434791479e-01,9.653401546795438160e-01,9.631207360301700104e-01,9.618023298004535482e-01,9.617609091286528633e-01,9.632523620309902945e-01,9.664979785444917093e-01,9.712683699962590955e-01,9.762355889164574529e-01,9.796906401298697276e-01,9.813287607699919812e-01,9.818188975741198865e-01,9.815396570399373966e-01,9.805621254055311153e-01,9.790692361666343269e-01,9.775011695955400093e-01,9.763027318282183620e-01,9.756820315870387006e-01,9.756917460523180097e-01,9.763681400611234906e-01,9.776917263972300098e-01,9.794610871179840750e-01,9.812012609857027057e-01,9.822437877198456624e-01,9.821122836756094321e-01,9.808018778899993961e-01,9.785177231482095062e-01,9.753911141089752768e-01,9.715711420199761861e-01,9.673787666815215625e-01,9.632689212585235916e-01,9.596588173981515091e-01,9.568035687254212718e-01,9.547939831445871883e-01,9.536191046761679502e-01,9.532578456464116945e-01,9.537312856303241659e-01,9.550399934043586336e-01,9.569934905863645147e-01,9.590824739983355718e-01,9.606553789507371599e-01,9.614013231839271256e-01,9.616350621607306914e-01,9.620350779932357321e-01,9.631877847098437861e-01,9.653310939404849966e-01,9.683157941039383099e-01,9.717045753155314491e-01,9.749727754329292617e-01,9.776993236790098019e-01,9.796462254466602460e-01,9.807319176657771642e-01,9.809618099948065328e-01,9.804299009176330459e-01,9.793986839019975799e-01,9.783005912639329837e-01,9.775937725681215218e-01,9.775685883532072573e-01,9.782308949697253730e-01,9.793455992254060938e-01,9.806093994080796739e-01,9.817632301154212149e-01,9.825358898553414599e-01,9.825791899680158537e-01,9.814718043907060263e-01,9.788567187944895442e-01,9.748885914152007892e-01,9.704827063024027423e-01,9.667647669986481063e-01,9.643692930226537285e-01,9.631713849863418053e-01,9.623173730926265490e-01,9.608828724606687244e-01,9.590237601004836243e-01,9.577916314397519892e-01,9.580370655302091754e-01,9.600697561736314389e-01,9.632569896487028771e-01,9.650526629972396853e-01,9.638722306056862754e-01,9.626924934728006145e-01,9.636855226256173523e-01,9.665573812875605242e-01,9.702528103521131930e-01,9.737364720953191055e-01,9.766454265789077382e-01,9.795703093604775091e-01,9.826076990662077071e-01,9.833477236630093765e-01,9.810388000387363361e-01,9.786579884915364014e-01,9.779238822609560566e-01,9.788743698171434859e-01,9.808541495358551465e-01,9.827167542739697614e-01,9.835052220928371947e-01,9.834140041323614634e-01,9.832575316116471953e-01,9.835089457854087058e-01
9.722740918331470583e-01,9.703331330533204735e-01,9.681818324356813443e-01,9.656726248842075755e-01,9.634250912616179052e-01,9.620944208668412712e-01,9.620523080062325372e-01,9.635552256372476032e-01,9.668281445169727428e-01,9.716456653499178087e-01,9.766776259121812132e-01,9.802067399439247097e-01,9.819275264119764479e-01,9.825109737100258256e-01,9.823229791764394037e-01,9.814030134574247555e-01,9.799050229001383672e-01,9.782768402402117758e-01,9.770008407762841296e-01,9.763167721905414709e-01,9.762922822410536883e-01,9.769697880166520187e-01,9.783307145110392566e-01,9.801672737991631301e-01,9.819885769328916547e-01,9.831027598028473369e-01,9.830120206793887538e-01,9.817015867531279083e-01,9.793784315439294508e-01,9.761850669213467668e-01,9.722898412152077841e-01,9.680340741174472408e-01,9.638857617414801071e-01,9.602653982006797984e-01,9.574232255674989256e-01,9.554391767453805917e-01,9.542884267500909568e-01,9.539386105112441783e-01,9.544081722980637394e-01,9.557044512205822295e-01,9.576470238261020063e-01,9.597321468348308793e-01,9.613066385675969050e-01,9.620560223425526081e-01,9.622963818380728673e-01,9.627120704289184872e-01,9.638939639521986180e-01,9.660786387763184990e-01,9.691090864271901806e-01,9.725360342492934684e-01,9.758238443210393021e-01,9.785484568096501912e-01,9.804808054418726604e-01,9.815542198186641976e-01,9.817824010104446719e-01,9.812568503799123931e-01,9.802359228634047739e-01,9.791536419453988893e-01,9.784712124706306247e-01,9.784760222816174524e-01,9.791619512592010244e-01,9.802783478049538202e-01,9.815173869131254003e-01,9.826339152272344224e-01,9.833778978355797173e-01,9.834170167215958713e-01,9.823333449324875843e-01,9.797537868916604831e-01,9.758099913574245221e-01,9.714162878751363417e-01,9.677174590064273607e-01,9.653637617893724432e-01,9.642248880330375194e-01,9.634047159294819584e-01,9.619294358423206015e-01,9.599808547819868032e-01,9.586848503583507153e-01,9.589346658447008842e-01,9.610525168783228267e-01,9.643722929382857467e-01,9.661710438792864286e-01,9.647665009329009500e-01,9.633624338494923833e-01,9.642109932445874776e-01,9.669765912749294090e-01,9.705883661373210236e-01,9.740295565157014446e-01,9.769721617540273462e-01,9.800484111210643334e-01,9.833588454493401576e-01,9.842912771175108544e-01,9.819510198629034514e-01,9.794960389647092702e-01,9.787385738521715561e-01,9.797115762563274322e-01,9.817359710357397296e-01,9.836149907588470631e-01,9.843440184289072858e-01,9.841507547709186232e-01,9.839228377459919850e-01,9.841692398581768364e-01
9.726781522570376870e-01,9.705668329401727634e-01,9.683024965212889690e-01,9.657244699604322635e-01,9.634361429932155607e-01,9.620813716426370732e-01,9.620257467379517147e-01,9.635219296520114440e-01,9.667916618155386610e-01,9.716121421724653873e-01,9.766751816920017371e-01,9.802955466460056000e-01,9.821673089336616647e-01,9.829318232623091012e-01,9.829161890559584558e-01,9.821056760923915219e-01,9.806081420213722533e-01,9.788861285233112497e-01,9.774869639030265844e-01,9.767039423413436117e-01,9.766259043777537618e-01,9.772985280648734951e-01,9.787007310262376691e-01,9.806188739548984401e-01,9.825499937408688211e-01,9.837800561479103090e-01,9.837804804014389504e-01,9.825098428506281456e-01,9.801678961019212322e-01,9.769123560921842975e-01,9.729402155594074619e-01,9.686200924375171217e-01,9.644348567649654314e-01,9.608065906821076085e-01,9.579784620292629560e-01,9.560185672562213632e-01,9.548879466748414480e-01,9.545410823847039206e-01,9.549890483355826243e-01,9.562410314434277581e-01,9.581271823802669507e-01,9.601600153824754180e-01,9.617034251562746050e-01,9.624526981078348475e-01,9.627211785462094218e-01,9.631827632270880679e-01,9.644177219688799818e-01,9.666549002742779173e-01,9.697318855271358506e-01,9.731939410379147892e-01,9.764987206521213992e-01,9.792192226595975990e-01,9.811347438700233070e-01,9.821957048256754197e-01,9.824288185848812915e-01,9.819264561522301760e-01,9.809391089858223722e-01,9.798910853171042268e-01,9.792351856944921940e-01,9.792522164709104304e-01,9.799316227740338947e-01,9.810221466470956386e-01,9.822228299103002991e-01,9.833035040262121385e-01,9.840307254103919377e-01,9.840829883441649661e-01,9.830446981891870495e-01,9.805345998500527571e-01,9.766665092773708645e-01,9.723385423192983934e-01,9.686899186117224891e-01,9.663735624278541048e-01,9.652618524171474590e-01,9.644525046682638214e-01,9.629631498600091932e-01,9.609878174548995844e-01,9.596768163373106120e-01,9.599363185429924394e-01,9.620902837994885770e-01,9.654584411867143112e-01,9.672593892305029195e-01,9.657743787332195851e-01,9.642657742520572839e-01,9.650043383049767831e-01,9.676466760694397706e-01,9.711351091741603492e-01,9.744872195575298157e-01,9.774088654317955038e-01,9.805457838697814177e-01,9.839837216815752186e-01,9.850335168056242319e-01,9.827438302064767095e-01,9.803131976817325288e-01,9.795693991120586475e-01,9.805349331732498008e-01,9.825226190058286013e-01,9.843305065926029052e-01,9.849570999910062241e-01,9.846579708334424197e-01,9.843563557679675391e-01,9.845801978655455144e-01
9.728200117402084901e-01,9.705549046393846524e-01,9.681926871823319791e-01,9.655553571654468259e-01,9.632300101798754177e-01,9.618502624578472160e-01,9.617752192401273215e-01,9.632508982563714461e-01,9.664912799500373630e-01,9.712752897443617250e-01,9.763315251822453078e-01,9.800320297825386717e-01,9.820741215169969118e-01,9.830555601276844691e-01,9.832534768200993369e-01,9.825885347251110957e-01,9.811116564834788667e-01,9.792990665080623103e-01,9.777728323100306485e-01,9.768878894993807682e-01,9.767548308380517019e-01,9.774188857659279472e-01,9.788537032437830687e-01,9.808411310547726636e-01,9.828713105591194710e-01,9.842135288119492342e-01,9.843102080358936412e-01,9.830934342125949854e-01,9.807590323736340432e-01,9.774810719772520917e-01,9.734770601892740460e-01,9.691305133736946020e-01,9.649315016712994852e-01,9.613028128267558925e-01,9.584840214578455031e-01,9.565369606491213039e-01,9.554141497899927282e-01,9.550596501722186105e-01,9.554750632577313496e-01,9.566666328935881092e-01,9.584730634179021713e-01,9.604284057114398365e-01,9.619250056536142734e-01,9.626762009226944583e-01,9.629890312590522194e-01,9.635139604686898673e-01,9.648072546482614475e-01,9.670826009280660829e-01,9.701735073150391520e-01,9.736299513789085092e-01,9.769179913419722139e-01,9.796195882554163958e-01,9.815237645693851709e-01,9.825904897280882677e-01,9.828522992383638135e-01,9.823997469739493837e-01,9.814716810118021550e-01,9.804740318375017027e-01,9.798428177402737083e-01,9.798511890140959579e-01,9.804931841591001396e-01,9.815318263899818207e-01,9.826820053485519901e-01,9.837251554433055212e-01,9.844360881151023035e-01,9.844988639067855374e-01,9.835024208968693449e-01,9.810700736821375001e-01,9.773077213088660065e-01,9.730844540782243035e-01,9.695085477586827816e-01,9.672199280155643342e-01,9.660995324344400226e-01,9.652758186333332269e-01,9.638006601020011610e-01,9.618636107881828323e-01,9.605842672728709397e-01,9.608502581822321309e-01,9.629773712840640210e-01,9.662945010718123617e-01,9.680952411701344573e-01,9.666943596796894189e-01,9.652302587599739248e-01,9.659291546938804096e-01,9.684749539453271217e-01,9.718455791673207278e-01,9.750960613712763569e-01,9.779536672375171991e-01,9.810464470409491211e-01,9.844312099046659270e-01,9.854866897408575133e-01,9.833090503472824428e-01,9.809886758315768951e-01,9.802882362653861925e-01,9.812171337812700678e-01,9.830970998777877057e-01,9.847665338764105547e-01,9.852766862793341796e-01,9.848983257723663565e-01,9.845434211449997086e-01,9.847370027045406760e-01
9.729225898759858993e-01,9.705998064070113784e-01,9.682064137670387538e-01,9.655522662113784627e-01,9.632153312532357736e-01,9.618237014971584564e-01,9.617313742426846224e-01,9.631770650459386962e-01,9.663657095451011481e-01,9.710773222174683417e-01,9.760795351822171284e-01,9.798061515177726166e-01,9.819599614448014657e-01,9.830977433840796254e-01,9.834570113140989056e-01,9.829140650225053344e-01,9.814795134324016956e-01,9.796342818103771499e-01,9.780464107362281112e-01,9.771096355239455855e-01,9.769469418411835804e-01,9.776005565218598425e-01,9.790386586025295879e-01,9.810411352905475946e-01,9.830993615188657886e-01,9.844818079777938324e-01,9.846230903654573652e-01,9.834487414673684924e-01,9.811612558781427351e-01,9.779423656558593470e-01,9.740008897575727076e-01,9.697033237005047157e-01,9.655312290918063312e-01,9.619100666646569486e-01,9.590863215476020942e-01,9.571273087858310769e-01,9.559872150184446360e-01,9.556071882048192689e-01,9.559828720020974169e-01,9.571165173311939611e-01,9.588513059052866661e-01,9.607385499005506313e-01,9.621963521122269825e-01,9.629544703092740576e-01,9.633115181856025666e-01,9.638911474218522235e-01,9.652210457860613824e-01,9.674948154248240728e-01,9.705401451824974268e-01,9.739201301698877655e-01,9.771310591624429165e-01,9.797877603655008594e-01,9.816953820935921948e-01,9.828079706919551350e-01,9.831415929683071653e-01,9.827704125715013284e-01,9.819172768878120516e-01,9.809714802451351412e-01,9.803563634307229657e-01,9.803417527605772230e-01,9.809296583150967086e-01,9.818993362669724556e-01,9.829820267649450605e-01,9.839707771381749346e-01,9.846494901089032359e-01,9.847085422580535985e-01,9.837404307594481701e-01,9.813725179855524727e-01,9.777055984585220072e-01,9.735828783924541652e-01,9.700810607072473113e-01,9.678234245700831906e-01,9.666965556631105239e-01,9.658609658537559151e-01,9.644056622999267470e-01,9.625116883988941163e-01,9.612595631006287666e-01,9.615143868514227643e-01,9.635849162694003489e-01,9.668173987311811102e-01,9.686044478369839617e-01,9.673095292029207926e-01,9.659258199431907110e-01,9.666252422077102890e-01,9.691201897241206176e-01,9.724189471820542385e-01,9.756015517713363394e-01,9.784039774315637095e-01,9.814304398793100015e-01,9.847139588169656621e-01,9.857300674356738179e-01,9.836425744532228954e-01,9.814199387235063021e-01,9.807548964419843252e-01,9.816484400286702439e-01,9.834347277356166872e-01,9.849938298021022609e-01,9.854269103490093107e-01,9.850084865056695227e-01,9.846262271822802115e-01,9.847961962179931916e-01
9.730272620653094284e-01,9.708278917342845205e-01,9.685184990740767219e-01,9.659174624145103749e-01,9.636108127184178640e-01,9.622308321570433032e-01,9.621305222726667106e-01,9.635430601513546023e-01,9.666651669445198714e-01,9.712753908089718502e-01,9.761693635713980521e-01,9.798269005398037024e-01,9.819524167500001122e-01,9.830738318824443489e-01,9.834199190661075951e-01,9.828820552225444596e-01,9.814882811877309043e-01,9.797125543957848626e-01,9.781955677323601606e-01,9.773099039638344365e-01,9.771696576033868098e-01,9.778126239891680171e-01,9.792044760757608879e-01,9.811284270818726450e-01,9.830911938669254502e-01,9.843898020490932099e-01,9.844893620395871459e-01,9.833362693941299915e-01,9.811424256272074373e-01,9.780766434629223349e-01,9.743042867628933790e-01,9.701411499164556140e-01,9.660424338188979831e-01,9.624367273751494034e-01,9.595883570467118595e-01,9.575837693473596701e-01,9.563921758558682207e-01,9.559642948037844201e-01,9.562991527398670977e-01,9.573969798769891293e-01,9.590980210181146992e-01,9.609565045185023413e-01,9.624005129134466374e-01,9.631659589460280779e-01,9.635426015235036834e-01,9.641340285645098040e-01,9.654469342212069760e-01,9.676591514262010696e-01,9.705946536684182391e-01,9.738359106846768976e-01,9.769243765773104604e-01,9.795235531665307249e-01,9.814566382505240938e-01,9.826560088867252185e-01,9.830984549299811581e-01,9.828253974364552503e-01,9.820413923934679934e-01,9.811292363347628998e-01,9.805134563261805880e-01,9.804691815718674652e-01,9.810050370958336430e-01,9.819073742592744347e-01,9.829162749267990051e-01,9.838374225024809627e-01,9.844696167381243868e-01,9.845124097652866446e-01,9.835565604466367517e-01,9.812222336303157988e-01,9.776034876227074344e-01,9.735360465468856361e-01,9.700876723110969380e-01,9.678737494887235115e-01,9.667769421595068247e-01,9.659602702169776123e-01,9.645177112460726621e-01,9.626271235093114553e-01,9.613608952051055923e-01,9.615813083254501903e-01,9.635999897420649551e-01,9.667735501807888099e-01,9.685228208459873978e-01,9.672271359242614608e-01,9.658511768507227480e-01,9.665536000509181713e-01,9.690487515960071185e-01,9.723469941872643352e-01,9.755302195006968491e-01,9.783330505326333082e-01,9.813508977390051902e-01,9.846087243476397965e-01,9.856021861878341284e-01,9.835124737563466502e-01,9.812890189313504541e-01,9.806184383421393536e-01,9.815073817301018799e-01,9.832944971272401524e-01,9.848628650344393165e-01,9.853137219233020216e-01,9.849129863003808216e-01,9.845384530971283965e-01,9.847038252077267018e-01
