9.804761039002225509e-01,9.812448184391320272e-01,9.826127368330210832e-01,9.845831434786159742e-01,9.870133868362532814e-01,9.894833459805281173e-01,9.915431264711773718e-01,9.926737192034518209e-01,9.927159926964566061e-01,9.922463752215220367e-01,9.918142124059751152e-01,9.915925702360293137e-01,9.917446043198071548e-01,9.921315692750346527e-01,9.924163370761963643e-01,9.926345372341155437e-01,9.927584842989903846e-01,9.927022797905670215e-01,9.927722699168811671e-01,9.929079315667724837e-01,9.928681652217257181e-01,9.929485722263808878e-01,9.929155364462524114e-01,9.925439452054852785e-01,9.925692889700764576e-01,9.925186726300170292e-01,9.919592612096251871e-01,9.925202351785070709e-01,9.921299060656968427e-01,9.876132610923918920e-01,9.844726497970505141e-01,9.854204606866293625e-01,9.899086420566840516e-01,9.928189550257479068e-01,9.922283564239483544e-01,9.924891910366673287e-01,9.929730691986008440e-01,9.927145869307189008e-01,9.927732930254732358e-01,9.928938191407216118e-01
9.816517537322458908e-01,9.824219125676812991e-01,9.837908261780882180e-01,9.857621807130343417e-01,9.881937036753098980e-01,9.906640722224697715e-01,9.927240591706706363e-01,9.938552432270901793e-01,9.938971410169665788e-01,9.934273073997539338e-01,9.929956446000592907e-01,9.927734572912416677e-01,9.929254625890462371e-01,9.933131635865966036e-01,9.935971904115509235e-01,9.938154733744894997e-01,9.939400551089445646e-01,9.938823610565923339e-01,9.939524305657315706e-01,9.940885251332886030e-01,9.940463987292788017e-01,9.941278476700715627e-01,9.940956797069780970e-01,9.937205661449222127e-01,9.937493303053309690e-01,9.936989768073295481e-01,9.931293818960975628e-01,9.936983907112378889e-01,9.932981302790726552e-01,9.887202206288909778e-01,9.855578343033886135e-01,9.865091709640295692e-01,9.910392393236437947e-01,9.939959666154777329e-01,9.933950893144533056e-01,9.936603849790305309e-01,9.941542244613729151e-01,9.938929921172432458e-01,9.939538652585907519e-01,9.940770005866872427e-01
9.828401001574893492e-01,9.836086762527939120e-01,9.849760795412337844e-01,9.869463380144188891e-01,9.893774584156426188e-01,9.918478956501273203e-01,9.939084023183073491e-01,9.950403829957750190e-01,9.950828338787897076e-01,9.946135195856756761e-01,9.941824797528695523e-01,9.939606094343929055e-01,9.941129136591517756e-01,9.945008659183208755e-01,9.947845488459736707e-01,9.950024128320120731e-01,9.951265047095213534e-01,9.950677908513468894e-01,9.951372747153390819e-01,9.952730504863334104e-01,9.952302521338239893e-01,9.953120744073378212e-01,9.952805106152398107e-01,9.949052400773963356e-01,9.949354492526790716e-01,9.948857418796409613e-01,9.943142005571101727e-01,9.948847733565264750e-01,9.944816257171203988e-01,9.898891553580521085e-01,9.867205910668468416e-01,9.876716240568914618e-01,9.922103290193472480e-01,9.951773001102349747e-01,9.945750036452254417e-01,9.948425667248869120e-01,9.953399800741904446e-01,9.950792359730880055e-01,9.951410295664669947e-01,9.952643918930761391e-01
9.839113567465224142e-01,9.846762322192366135e-01,9.860402793070378591e-01,9.880078545495835085e-01,9.904372058982755522e-01,9.929072094308984964e-01,9.949682078863896217e-01,9.961009941561317360e-01,9.961445630648207983e-01,9.956762504942702208e-01,9.952459065239213087e-01,9.950248473385251424e-01,9.951775745272672946e-01,9.955653807250071097e-01,9.958488953617419259e-01,9.960659767595402281e-01,9.961888433572962942e-01,9.961293933821396829e-01,9.961978715074245594e-01,9.963328697514788335e-01,9.962905041732110778e-01,9.963723406189819443e-01,9.963412790058362445e-01,9.959680135537639645e-01,9.959984167581793502e-01,9.959495409824201673e-01,9.953811654147515231e-01,9.959491664430939473e-01,9.955475692359986306e-01,9.909700279264618272e-01,9.878053212797827110e-01,9.887537165547135576e-01,9.932801314934603942e-01,9.962345427882197679e-01,9.956363056829323765e-01,9.959046160763970201e-01,9.964014636065140484e-01,9.961432010866799747e-01,9.962051588676384961e-01,9.963273307906226339e-01
9.847613047742933556e-01,9.855217626455975433e-01,9.868817029615628567e-01,9.888458251408276389e-01,9.912726297673417619e-01,9.937416052053527071e-01,9.958026776737591845e-01,9.969360296914063779e-01,9.969807953345813933e-01,9.965136294269960615e-01,9.960840038885865333e-01,9.958638091344412802e-01,9.960168673641176529e-01,9.964042979755056706e-01,9.966875850923615499e-01,9.969037513951855001e-01,9.970252193654557393e-01,9.969651290528057652e-01,9.970325366427147395e-01,9.971666877674271179e-01,9.971250677869549772e-01,9.972068884176606973e-01,9.971763500975869832e-01,9.968056142699491806e-01,9.968358660100536950e-01,9.967877683459663851e-01,9.962236681950245032e-01,9.967880556871964171e-01,9.963891073093918971e-01,9.918336167816186322e-01,9.886752612171053611e-01,9.896207252971115365e-01,9.941300993519953666e-01,9.970665049368653277e-01,9.964734615212812452e-01,9.967419169160783854e-01,9.972369882632038385e-01,9.969815488409724535e-01,9.970434855727401402e-01,9.971642396670740149e-01
9.853278610825695338e-01,9.860845914803965107e-01,9.874409064694209537e-01,9.894018227246397235e-01,9.918260874005031535e-01,9.942936645422785213e-01,9.963542904478264184e-01,9.974878294601028372e-01,9.975334785806089233e-01,9.970672772536902650e-01,9.966382839159182438e-01,9.964186918865900466e-01,9.965718741408946535e-01,9.969588818067390834e-01,9.972418190487618572e-01,9.974571897056523362e-01,9.975775616602760021e-01,9.975168961708095194e-01,9.975834724680305854e-01,9.977169985673234320e-01,9.976758949438599977e-01,9.977578202047940881e-01,9.977278135681340032e-01,9.973589508325497732e-01,9.973892391781842282e-01,9.973416938188194303e-01,9.967803617800573557e-01,9.973422104599787286e-01,9.969448686437398788e-01,9.924039305931691146e-01,9.892497513900885275e-01,9.901932357336213908e-01,9.946912417523398053e-01,9.976156686242250160e-01,9.970260715118787198e-01,9.972946600173066001e-01,9.977886483416699148e-01,9.975352238225374535e-01,9.975972805828766665e-01,9.977171551858298182e-01
9.856152244646281257e-01,9.863699848610368859e-01,9.877242119593006020e-01,9.896831508282332157e-01,9.921057365711342113e-01,9.945720915552117569e-01,9.966320319927148841e-01,9.977654533802895465e-01,9.978114637620336680e-01,9.973457905759114395e-01,9.969172067799330073e-01,9.966978138267532650e-01,9.968509336689240774e-01,9.972376574863880405e-01,9.975202183995083294e-01,9.977351265065584895e-01,9.978549873959000616e-01,9.977938708598498296e-01,9.978600354138295048e-01,9.979932997912356329e-01,9.979522404199192565e-01,9.980343886847143908e-01,9.980048195213603313e-01,9.976365948831344976e-01,9.976672723705999335e-01,9.976199829740848291e-01,9.970588903667861880e-01,9.976202210354933042e-01,9.972226288361799584e-01,9.926827393612388528e-01,9.895286236524295509e-01,9.904715617518483617e-01,9.949681678743628188e-01,9.978913719613398126e-01,9.973023204701260136e-01,9.975713001488165643e-01,9.980656794951990873e-01,9.978129545754113039e-01,9.978753522766422579e-01,9.979951558967586900e-01
9.856886165078353468e-01,9.864436155094551406e-01,9.877978566841305597e-01,9.897566697891120313e-01,9.921790749497989559e-01,9.946449941806182471e-01,9.967044888254654733e-01,9.978377196536133420e-01,9.978835631055891220e-01,9.974178597448751793e-01,9.969893649905373634e-01,9.967697766308611929e-01,9.969227452146826041e-01,9.973094638431032610e-01,9.975917707897226094e-01,9.978066571272744545e-01,9.979266590785408342e-01,9.978652791251735321e-01,9.979314889784692832e-01,9.980648656398186658e-01,9.980233724379629079e-01,9.981057856607580270e-01,9.980764549768007532e-01,9.977075700968076610e-01,9.977389206050549797e-01,9.976916128559550900e-01,9.971283833612306635e-01,9.976912436824506569e-01,9.972916686178514567e-01,9.927395976462851657e-01,9.895812457634489689e-01,9.905250670987386652e-01,9.950301848580518360e-01,9.979626354281656564e-01,9.973713812990550043e-01,9.976410665394566113e-01,9.981372928703400316e-01,9.978839731191856410e-01,9.979468625975931317e-01,9.980673102738736313e-01
9.856342011191661090e-01,9.863914021802959731e-01,9.877476681943938575e-01,9.897082397186586222e-01,9.921320815415285432e-01,9.945986739166738921e-01,9.966583173004684992e-01,9.977914807183555501e-01,9.978367836960798654e-01,9.973705416279351477e-01,9.969417847894130880e-01,9.967217407464251666e-01,9.968745730711883191e-01,9.972615729312777066e-01,9.975438824573259478e-01,9.977591579927291843e-01,9.978798040693517279e-01,9.978184246069553565e-01,9.978850330776845023e-01,9.980187754104679065e-01,9.979766092364029673e-01,9.980591982517543759e-01,9.980298363120249094e-01,9.976594856093266017e-01,9.976915007044787620e-01,9.976439979496268817e-01,9.970775618478392444e-01,9.976430487164351657e-01,9.972408242875197004e-01,9.926705509692833607e-01,9.895061769426243270e-01,9.904515428002824695e-01,9.949696943245460723e-01,9.979163168946512119e-01,9.973215338291846477e-01,9.975920122934521794e-01,9.980906738992608718e-01,9.978360228388617470e-01,9.978993738191769269e-01,9.980207733799320025e-01
9.855313409678462255e-01,9.862919647984450533e-01,9.876515972424928513e-01,9.896152420650377035e-01,9.920416720633035146e-01,9.945098572429438288e-01,9.965702289816387172e-01,9.977034794006196528e-01,9.977480714165600784e-01,9.972809751128773881e-01,9.968516817914891970e-01,9.966310961152582415e-01,9.967838646408047065e-01,9.971713238476208607e-01,9.974539147789027727e-01,9.976698502428625881e-01,9.977913853280485634e-01,9.977302795092967136e-01,9.977974654295700407e-01,9.979316539662750341e-01,9.978888501943606881e-01,9.979714399560571936e-01,9.979417920607075443e-01,9.975698239276915569e-01,9.976022388795250384e-01,9.975544824396288535e-01,9.969851849378812414e-01,9.975532539195264281e-01,9.971488324752112442e-01,9.925621967923072830e-01,9.893925674148278393e-01,9.903393886981801675e-01,9.948693643631385530e-01,9.978289143141665374e-01,9.972308460576012612e-01,9.975019386652769215e-01,9.980026647749393742e-01,9.977466152170373359e-01,9.978102531832920841e-01,9.979324968744512914e-01
