9.936025907334444796e-01,9.972572747260471937e-01,9.972407303061231465e-01,9.975724762725283190e-01,9.981099169175272623e-01,9.979856013813264148e-01,9.979259719801547579e-01,9.975734470459185488e-01,9.968395367136289043e-01,9.960691585904488665e-01
9.937110644798757830e-01,9.973666233671739656e-01,9.973509302265235466e-01,9.976832472028154264e-01,9.982210002144846772e-01,9.980966932206031261e-01,9.980366827349030912e-01,9.976834131948776330e-01,9.969483744630562860e-01,9.961765552619050723e-01
9.938506370487536490e-01,9.975071436429160388e-01,9.974920373612521374e-01,9.978246007183070310e-01,9.983623399955491307e-01,9.982378328954463198e-01,9.981775543019379970e-01,9.978240548666188481e-01,9.970888655562212266e-01,9.963170002560942651e-01
9.939806884054008806e-01,9.976374290341571971e-01,9.976223480298795909e-01,9.979546302079134179e-01,9.984919645237733121e-01,9.983671371469408085e-01,9.983068151390068756e-01,9.979537618238252250e-01,9.972195640940024752e-01,9.964491732521176814e-01
9.940374216361580473e-01,9.976937596715150791e-01,9.976780092323572768e-01,9.980095668035270373e-01,9.985462526497596025e-01,9.984210859670762384e-01,9.983610198391434931e-01,9.980089841530727091e-01,9.972766454605184183e-01,9.965088391540753987e-01
9.939664319503186407e-01,9.976217614978155623e-01,9.976049311491637095e-01,9.979355792254954727e-01,9.984716125507406836e-01,9.983462406283243329e-01,9.982866483998916740e-01,9.979358744936983605e-01,9.972056416424853742e-01,9.964406463157355898e-01
9.937170114042086499e-01,9.973711212788994862e-01,9.973533210497944612e-01,9.976832963877856342e-01,9.982189995707478891e-01,9.980937083506541407e-01,9.980346567205546915e-01,9.976849303260774127e-01,9.969562564339169430e-01,9.961932327866704906e-01
9.932505327278932095e-01,9.969039897307245823e-01,9.968857379412320308e-01,9.972156824197978553e-01,9.977516623576793142e-01,9.976268107468441171e-01,9.975682575194247947e-01,9.972189665935565772e-01,9.964906580498774646e-01,9.957279560156951925e-01
9.925740745025205536e-01,9.962273189306213306e-01,9.962093195015979674e-01,9.965399379002369828e-01,9.970768295213482402e-01,9.969528022146755264e-01,9.968946193553192003e-01,9.965450274128609953e-01,9.958156998028424578e-01,9.950514107917026729e-01
9.917203502917888436e-01,9.953736689781433888e-01,9.953563359789683318e-01,9.956881233466582382e-01,9.962264129811500002e-01,9.961035100830811784e-01,9.960456274047786440e-01,9.956951809741326764e-01,9.949637668199958762e-01,9.941964142548012084e-01
