9.987889748260196932e-01,9.988947108819680176e-01,9.990073097268837854e-01,9.988914946743275847e-01,9.989890119452834449e-01,9.990277006178992503e-01,9.989301477063124990e-01,9.990029889426988996e-01,9.989964223766333307e-01,9.989329155771545787e-01
9.987959873154145241e-01,9.989017264794277651e-01,9.990143282651625656e-01,9.988985161712176097e-01,9.989960340375950709e-01,9.990347218657295025e-01,9.989371677497054236e-01,9.990100067495099045e-01,9.990034385135250217e-01,9.989399316165852305e-01
9.987976853425741819e-01,9.989034209088067939e-01,9.990160184290601819e-01,9.989002167358919104e-01,9.989977289918727799e-01,9.990364140577656649e-01,9.989388652004266289e-01,9.990116972915307203e-01,9.990051283828151885e-01,9.989416249700752148e-01
9.988028732569206314e-01,9.989086168706051705e-01,9.990212232190370800e-01,9.989054091454948603e-01,9.990029299630269755e-01,9.990416182850996307e-01,9.989440606286573709e-01,9.990169005058789908e-01,9.990103312098174149e-01,9.989468224479888248e-01
9.987974181549599262e-01,9.989031563212370513e-01,9.990157569411873828e-01,9.988999475950209872e-01,9.989974640782270932e-01,9.990361511214927992e-01,9.989385984434266952e-01,9.990114356835122500e-01,9.990048671929693258e-01,9.989413612477011650e-01
9.987897124421256656e-01,9.988954443087472157e-01,9.990080384361221810e-01,9.988922319763183788e-01,9.989897442968597163e-01,9.990284306305099449e-01,9.989308830027110453e-01,9.990037189097478176e-01,9.989971519598322969e-01,9.989336485631997720e-01
9.987867826539852389e-01,9.988925181941418208e-01,9.990051168516412838e-01,9.988892959309602082e-01,9.989868152747437557e-01,9.990255053738070767e-01,9.989279512421561646e-01,9.990007966786511595e-01,9.989942310219518395e-01,9.989307230534467674e-01
9.987767412430664793e-01,9.988824665796961488e-01,9.989950543942079930e-01,9.988792415948438697e-01,9.989767525040362806e-01,9.990154400859257988e-01,9.989178946671354309e-01,9.989907349217024279e-01,9.989841707272053561e-01,9.989206675889561460e-01
9.987725219062120185e-01,9.988782454216015294e-01,9.989908313763463665e-01,9.988750158864484474e-01,9.989725260735599077e-01,9.990112134545007239e-01,9.989136677083901850e-01,9.989865088590004216e-01,9.989799449766991746e-01,9.989164415714646417e-01
9.987725310319963690e-01,9.988782589801469269e-01,9.989908496636303870e-01,9.988750252581856115e-01,9.989725395796060781e-01,9.990112278818558122e-01,9.989136753736662655e-01,9.989865204369425822e-01,9.989799558005483249e-01,9.989164486694673828e-01
