9.926617565085378292e-01,9.972562360570818019e-01,9.970804758361295761e-01,9.973048165149298594e-01,9.978062394593140150e-01,9.975559066391659346e-01,9.975711042961482589e-01,9.974725945380410463e-01,9.971875155344136488e-01,9.971417152394835837e-01
9.927762280757431723e-01,9.973716897156248429e-01,9.971967368692760125e-01,9.974214415259239352e-01,9.979229207113635702e-01,9.976724284931379749e-01,9.976873089221250934e-01,9.975884956084151156e-01,9.973031535755956245e-01,9.972571567919398250e-01
9.929556002150020655e-01,9.975522757140797836e-01,9.973780806352636752e-01,9.976031115175201247e-01,9.981045846321126014e-01,9.978538431165646649e-01,9.978683764237662457e-01,9.977692488103523383e-01,9.974836752866169665e-01,9.974375635511054661e-01
9.931488995338466630e-01,9.977460254348147206e-01,9.975721746222363517e-01,9.977972528058557389e-01,9.982985895058690273e-01,9.980476276070182617e-01,9.980619163744594013e-01,9.979626387820353939e-01,9.976770225696901528e-01,9.976309673453914728e-01
9.932668372738180373e-01,9.978637047603589050e-01,9.976895232152950266e-01,9.979143574188145127e-01,9.984155032600194879e-01,9.981644227561249361e-01,9.981787201182127367e-01,9.980795355196731000e-01,9.977941007429325104e-01,9.977482878062010618e-01
9.932252860999982724e-01,9.978211397515605041e-01,9.976461436335569699e-01,9.978705516854093904e-01,9.983715529817521750e-01,9.981205515976129261e-01,9.981351119069675759e-01,9.980362357841195964e-01,9.977511200640974964e-01,9.977055884776530048e-01
9.929431444561571674e-01,9.975376431103900599e-01,9.973618284355628694e-01,9.975859258626699200e-01,9.980870203589466971e-01,9.978363781044031766e-01,9.978513746555426334e-01,9.977528641728069525e-01,9.974679687789045346e-01,9.974224819862893554e-01
9.923591982873042339e-01,9.969529318738393764e-01,9.967766817003030910e-01,9.970009234864836145e-01,9.975025434113017342e-01,9.972525476812735823e-01,9.972680953178159058e-01,9.971698160976948389e-01,9.968847966927428805e-01,9.968388967139287793e-01
9.914787317852451487e-01,9.960721046112840371e-01,9.958959909302395053e-01,9.961208503240315260e-01,9.966234061162695390e-01,9.963743492659224987e-01,9.963904824165652485e-01,9.962922502174298423e-01,9.960067161017802650e-01,9.959598892469601061e-01
9.903487810327143981e-01,9.949420272697993006e-01,9.947663104226808217e-01,9.949920720913367767e-01,9.954958609866805253e-01,9.952479674236093254e-01,9.952647597753703224e-01,9.951664825227539701e-01,9.948801855381259607e-01,9.948320999706355972e-01
