9.988989046085520185e-01,9.989062362227943970e-01,9.989144497688390301e-01,9.989248811725138788e-01,9.989376383895229861e-01,9.989508474763345580e-01,9.989618034584039075e-01,9.989681858732710751e-01,9.989693048478432980e-01,9.989665647068993737e-01
9.989028232771978155e-01,9.989101555616518580e-01,9.989183698985353299e-01,9.989288022426173752e-01,9.989415605165784529e-01,9.989547706631347612e-01,9.989657275515340107e-01,9.989721105908867527e-01,9.989732298622878703e-01,9.989704897327830180e-01
9.989048684578899495e-01,9.989122010891231529e-01,9.989204158324538341e-01,9.989308486570713796e-01,9.989436074690527523e-01,9.989568181527974655e-01,9.989677754977845936e-01,9.989741588481663159e-01,9.989752782622448590e-01,9.989725381297306361e-01
9.989040781816480585e-01,9.989114108620867905e-01,9.989196256619753411e-01,9.989300585141682731e-01,9.989428173075234341e-01,9.989560279407136978e-01,9.989669852375110404e-01,9.989733685717206990e-01,9.989744880071526056e-01,9.989717479109000431e-01
9.989009791292947638e-01,9.989083115862646967e-01,9.989165261219259406e-01,9.989269585947554431e-01,9.989397168799815097e-01,9.989529269516517207e-01,9.989638837615505418e-01,9.989702667914751588e-01,9.989713861344681201e-01,9.989686460996244355e-01
9.988969407362352504e-01,9.989042726925941862e-01,9.989124866334864183e-01,9.989229183618737462e-01,9.989356757652991803e-01,9.989488849228518319e-01,9.989598409435167525e-01,9.989662234403507979e-01,9.989673425491719660e-01,9.989646025260239259e-01
9.988931216976038030e-01,9.989004528516749470e-01,9.989086658335634139e-01,9.989190964707581610e-01,9.989318527133368431e-01,9.989450607449489317e-01,9.989560157956285380e-01,9.989623975765284936e-01,9.989635162706181903e-01,9.989607761282091047e-01
9.988902315638795715e-01,9.988975616081542386e-01,9.989057732590881367e-01,9.989162024688951202e-01,9.989289573096604702e-01,9.989421640577672568e-01,9.989531180046664627e-01,9.989594989074148668e-01,9.989606169963913818e-01,9.989578765777785696e-01
9.988876622124230886e-01,9.988949908915406573e-01,9.989032009052580818e-01,9.989136283951032258e-01,9.989263815965430116e-01,9.989395868795954980e-01,9.989505395693104584e-01,9.989569194430325538e-01,9.989580367821767615e-01,9.989552959861283110e-01
9.988843158777014342e-01,9.988916430599295015e-01,9.988998512835607357e-01,9.989102768717655900e-01,9.989230282284308204e-01,9.989362318404665375e-01,9.989471830991216716e-01,9.989535618282844309e-01,9.989546783692462295e-01,9.989519372042338086e-01
