9.987704657951566034e-01,9.988917917275900171e-01,9.990242227587008417e-01,9.988515161454781799e-01,9.989818739201783426e-01,9.990445074391346436e-01,9.989269942990304241e-01,9.990443190327040757e-01,9.990495508675026892e-01,9.989662816935367395e-01
9.987735882424292333e-01,9.988949139578434666e-01,9.990273447997343181e-01,9.988546401956027720e-01,9.989849981288542180e-01,9.990476321077674804e-01,9.989301206440637237e-01,9.990474452809878780e-01,9.990526772084455942e-01,9.989694087748861584e-01
9.987708077833402642e-01,9.988921259624110593e-01,9.990245485689123184e-01,9.988518570606135238e-01,9.989822069522782400e-01,9.990448382032933727e-01,9.989273358659842561e-01,9.990446527405509869e-01,9.990498851811212555e-01,9.989666218950399301e-01
9.987760994530547887e-01,9.988974280924760585e-01,9.990298621480602215e-01,9.988571539783206443e-01,9.989875150014642102e-01,9.990501505311650821e-01,9.989326365872603919e-01,9.990499639377682373e-01,9.990551961075274656e-01,9.989719258912590494e-01
9.987704794583768253e-01,9.988918027281450396e-01,9.990242309017405287e-01,9.988515307243719388e-01,9.989818858126970902e-01,9.990445186551085710e-01,9.989270100288747400e-01,9.990443318913304616e-01,9.990495639765748503e-01,9.989662972878646796e-01
9.987645382142437134e-01,9.988858569335214987e-01,9.990182800919850115e-01,9.988455859149476534e-01,9.989759357971329523e-01,9.990385661943155249e-01,9.989210614462529225e-01,9.990383786065000216e-01,9.990436106572984087e-01,9.989603466214966865e-01
9.987670875847300955e-01,9.988884158140425296e-01,9.990208493163206249e-01,9.988481377123042959e-01,9.989784975816514700e-01,9.990411312495779406e-01,9.989236142919960537e-01,9.990409412077304596e-01,9.990461725784297586e-01,9.989629016276950768e-01
9.987594372592242253e-01,9.988807556304941659e-01,9.990131782466680210e-01,9.988404795937904090e-01,9.989708287364544859e-01,9.990334576370567543e-01,9.989159495693205049e-01,9.990332667761609997e-01,9.990384979037412183e-01,9.989552326101531765e-01
9.987578018804400548e-01,9.988791200908686552e-01,9.990115424091153828e-01,9.988388404887343919e-01,9.989691893632071107e-01,9.990318174147508890e-01,9.989143070808035318e-01,9.990316245277655050e-01,9.990368549474594184e-01,9.989535886682672228e-01
9.987587687511716439e-01,9.988800925446159606e-01,9.990125208361466669e-01,9.988398061775851655e-01,9.989701607995893351e-01,9.990327902941857907e-01,9.989152710513735656e-01,9.990325944471695196e-01,9.990378240612942662e-01,9.989545528243810590e-01
