9.910634665390462006e-01,9.974917936827165654e-01,9.973982169910760032e-01,9.978409053985635158e-01,9.985877740756894383e-01,9.982297096511705270e-01,9.982419403005781122e-01,9.981452098674687967e-01,9.978082224053922422e-01,9.977320114856951250e-01
9.911040712096620409e-01,9.975336564479514445e-01,9.974411202298074652e-01,9.978843839255187032e-01,9.986314346534079789e-01,9.982732837001838666e-01,9.982851992777240779e-01,9.981880513618983652e-01,9.978506360156129684e-01,9.977740498312280826e-01
9.911401822394327876e-01,9.975712345261963376e-01,9.974796825072831385e-01,9.979235272614316310e-01,9.986707749413892277e-01,9.983125199151626772e-01,9.983241415800656604e-01,9.982265814792440350e-01,9.978887416541132316e-01,9.978117977831466590e-01
9.911581068846324616e-01,9.975895178687999021e-01,9.974984096539672995e-01,9.979424645096942603e-01,9.986897737022215615e-01,9.983314951290847006e-01,9.983429749675752918e-01,9.982452531643529747e-01,9.979072455862016966e-01,9.978301422365368767e-01
9.911381118335023110e-01,9.975689587642457834e-01,9.974773857453578252e-01,9.979211901840888688e-01,9.986684146852236044e-01,9.983101727299577011e-01,9.983217955735912419e-01,9.982242556209276474e-01,9.978864376983594964e-01,9.978095029385193326e-01
9.910949175235841402e-01,9.975243597714273935e-01,9.974317010546253082e-01,9.978749027603064370e-01,9.986219251291857946e-01,9.982637783852076341e-01,9.982757320245082555e-01,9.981786269031069914e-01,9.978412599375657832e-01,9.977647188734025674e-01
9.910557942869320236e-01,9.974836982663783935e-01,9.973899956679928014e-01,9.978325776145522408e-01,9.985793908194248170e-01,9.982213514855787784e-01,9.982336145486445655e-01,9.981369474136579933e-01,9.978000303921565894e-01,9.977238682160169958e-01
9.910335920300654688e-01,9.974611819407032121e-01,9.973670108509639087e-01,9.978093688099378689e-01,9.985561177634223462e-01,9.981980943869266376e-01,9.982105032466331851e-01,9.981140057543146371e-01,9.977772631402312964e-01,9.977012685428914285e-01
9.910444754272055290e-01,9.974726877344354259e-01,9.973789136753480333e-01,9.978214967064740204e-01,9.985683203754693871e-01,9.982102475891024840e-01,9.982225321126827478e-01,9.981258697244025369e-01,9.977889563446293852e-01,9.977128175266896104e-01
9.910730741339531802e-01,9.975024742539180256e-01,9.974095105821743079e-01,9.978525430719090705e-01,9.985995218391241490e-01,9.982413605488994479e-01,9.982533909899606872e-01,9.981564004911646082e-01,9.978191440885890717e-01,9.977427102930300773e-01
