9.981417247081696420e-01,9.981586025072228807e-01,9.981777748568916309e-01,9.981981421887047290e-01,9.982182600971618580e-01,9.982364864214824385e-01,9.982512905605418485e-01,9.982615694624479286e-01,9.982668041922212465e-01,9.982669927122587161e-01
9.981455770705196517e-01,9.981624562221789176e-01,9.981816301865806818e-01,9.982019992950125209e-01,9.982221190132986033e-01,9.982403470368573783e-01,9.982551526283364174e-01,9.982654326291564573e-01,9.982706680385458053e-01,9.982708567916076525e-01
9.981471475458403297e-01,9.981640273933389818e-01,9.981832021851906322e-01,9.982035722009365841e-01,9.982236928402876686e-01,9.982419217250663168e-01,9.982567280485332706e-01,9.982670085982235930e-01,9.982722443407757718e-01,9.982724331986707611e-01
9.981464054920363704e-01,9.981632853497202085e-01,9.981824601477460313e-01,9.982028301646355128e-01,9.982229507992868012e-01,9.982411796730793485e-01,9.982559859794468693e-01,9.982662665069218511e-01,9.982715022239926350e-01,9.982716910556331813e-01
9.981437514117699195e-01,9.981606306703324494e-01,9.981798047447377753e-01,9.982001739577138766e-01,9.982202937655012542e-01,9.982385218541376393e-01,9.982533274790867939e-01,9.982636074786204183e-01,9.982688428535649861e-01,9.982690315446121065e-01
9.981397258826096852e-01,9.981566040474565416e-01,9.981757768059872360e-01,9.981961445619265128e-01,9.982162628761916956e-01,9.982344895524843942e-01,9.982492939586351532e-01,9.982595730222106889e-01,9.982648078009259685e-01,9.982649962615599559e-01
9.981346990876071024e-01,9.981515757504574315e-01,9.981707467051923466e-01,9.981911124667885993e-01,9.982112287398601236e-01,9.982294534895337357e-01,9.982442562375180017e-01,9.982545340331280270e-01,9.982597680108159510e-01,9.982599561714474712e-01
9.981287563300247356e-01,9.981456311206008403e-01,9.981647998309890468e-01,9.981851631145453041e-01,9.982052768546527677e-01,9.982234992172369648e-01,9.982382999151668823e-01,9.982485761484545250e-01,9.982538091457041629e-01,9.982539969485171305e-01
9.981218534306467438e-01,9.981387260074552348e-01,9.981578920694862411e-01,9.981782524331466178e-01,9.981983631924931100e-01,9.982165827500386612e-01,9.982313810436045376e-01,9.982416554499780048e-01,9.982468873073886417e-01,9.982470747038398873e-01
9.981141221258122975e-01,9.981309922339487439e-01,9.981501553484950495e-01,9.981705124670330331e-01,9.981906199176580063e-01,9.982088363656022034e-01,9.982236319981852013e-01,9.982339043877412887e-01,9.982391349930559432e-01,9.982393219522859296e-01
