9.985091329350392897e-01,9.985227628431549984e-01,9.985382135769069745e-01,9.985545765274768115e-01,9.985706070440786286e-01,9.985851201515520970e-01,9.985969276382880011e-01,9.986051531211916910e-01,9.986094425330958035e-01,9.986096497423353480e-01
9.985121281405667792e-01,9.985257591308400738e-01,9.985412111565402649e-01,9.985575755286392186e-01,9.985736074936300000e-01,9.985881219610066584e-01,9.985999306101713824e-01,9.986081569726833473e-01,9.986124469285184713e-01,9.986126543244449039e-01
9.985133272456568898e-01,9.985269587931103752e-01,9.985424114815332208e-01,9.985587765803541904e-01,9.985748092833569567e-01,9.985893244407673119e-01,9.986011336763949142e-01,9.986093604786961953e-01,9.986136507012824959e-01,9.986138581811114801e-01
9.985127936823104955e-01,9.985264252391882200e-01,9.985418779341334039e-01,9.985582430356494399e-01,9.985742757363109678e-01,9.985887908862904894e-01,9.986006001094029916e-01,9.986088268947108659e-01,9.986131170975701687e-01,9.986133245564264849e-01
9.985107728361557466e-01,9.985244039153403639e-01,9.985398560333692553e-01,9.985562204940279241e-01,9.985722525348836864e-01,9.985867670583712385e-01,9.985985757377088268e-01,9.986068021014501417e-01,9.986110920313260308e-01,9.986112993775689839e-01
9.985075751734496796e-01,9.985212053791073794e-01,9.985366564463447059e-01,9.985530197435027455e-01,9.985690505915322257e-01,9.985835639869146130e-01,9.985953716925616286e-01,9.986035973083250417e-01,9.986078867614672783e-01,9.986080939229445841e-01
9.985035355934023249e-01,9.985171645989000533e-01,9.985326142249787429e-01,9.985489759287604628e-01,9.985650051458145882e-01,9.985795170016151800e-01,9.985913233820072898e-01,9.985995479840855671e-01,9.986038367965189844e-01,9.986040437174578122e-01
9.984986646903870611e-01,9.985122921989388889e-01,9.985277400308362195e-01,9.985440997536059182e-01,9.985601269461458207e-01,9.985746368937602480e-01,9.985864416350901385e-01,9.985946649878165715e-01,9.985989530154298910e-01,9.985991596493409839e-01
9.984930238899163424e-01,9.985066496279566550e-01,9.985220953419556844e-01,9.985384527295773083e-01,9.985544775387691363e-01,9.985689852432381164e-01,9.985807880615602539e-01,9.985890099529678432e-01,9.985932970680441167e-01,9.985935033761229596e-01
9.984868386835403786e-01,9.985004624469915324e-01,9.985159058034014379e-01,9.985322605952948738e-01,9.985482827577861764e-01,9.985627879746914459e-01,9.985745886641874680e-01,9.985828089419307441e-01,9.985870950549509129e-01,9.985873010127495064e-01
