9.933118849273084860e-01,9.971326845741068645e-01,9.971153903824397924e-01,9.974622190789020904e-01,9.980240821368867588e-01,9.978941207739240316e-01,9.978317816252834094e-01,9.974632273020173079e-01,9.966959637755181678e-01,9.958905662042060181e-01
9.934252844147543060e-01,9.972469987241784350e-01,9.972305945063766330e-01,9.975780201677292292e-01,9.981402097908567139e-01,9.980102573584908043e-01,9.979475198032686789e-01,9.975781870285144182e-01,9.968097438116284570e-01,9.960028396588312960e-01
9.935712098914920576e-01,9.973939149854715858e-01,9.973781243019813614e-01,9.977258075432217099e-01,9.982879828076519635e-01,9.981578211733279637e-01,9.980948033236106687e-01,9.977252302037610265e-01,9.969566295637886100e-01,9.961496772165769897e-01
9.937071670522544808e-01,9.975301168187783452e-01,9.975143525616548823e-01,9.978617418430048014e-01,9.984234937387387321e-01,9.982929972696760190e-01,9.982299340321414416e-01,9.978608273105993298e-01,9.970932633230039643e-01,9.962878524548536285e-01
9.937664777979001718e-01,9.975890066713627435e-01,9.975725425505035382e-01,9.979191742883117833e-01,9.984802482385194411e-01,9.983493970406052131e-01,9.982866013139793937e-01,9.979185584774256101e-01,9.971529380288098876e-01,9.963502291750024886e-01
9.936922688480305244e-01,9.975137433933654041e-01,9.974961502761723331e-01,9.978418311784672534e-01,9.984022229476278154e-01,9.982711571808612350e-01,9.982088568946431151e-01,9.978421331916268455e-01,9.970787143044597123e-01,9.962789442021765529e-01
9.934315027685838295e-01,9.972517022013562826e-01,9.972330951183144832e-01,9.975780727032529382e-01,9.981381193236459337e-01,9.980071379274936261e-01,9.979454028122279885e-01,9.975797742351116826e-01,9.968179851687982707e-01,9.960202763678464022e-01
9.929438231207581289e-01,9.967633400056276072e-01,9.967442608366802181e-01,9.970892061594842648e-01,9.976495421145766818e-01,9.975190203099515429e-01,9.974578062520478294e-01,9.970926329375463526e-01,9.963312258264295229e-01,9.955338532572767241e-01
9.922366219736218351e-01,9.960559166211947479e-01,9.960371012836453097e-01,9.963827511592509012e-01,9.969440402377397481e-01,9.968143802056789182e-01,9.967535533507462242e-01,9.963880653370622564e-01,9.956255928383622722e-01,9.948265611568970490e-01
9.913440831779400941e-01,9.951634554590362836e-01,9.951453368436883329e-01,9.954922088233011390e-01,9.960549594612156943e-01,9.959264749472606093e-01,9.958659619179346389e-01,9.954995805757075322e-01,9.947349266899935261e-01,9.939326922020147448e-01
