9.987555825310212576e-01,9.987669876783215051e-01,9.987798627406884178e-01,9.987934874996674539e-01,9.988068746412904764e-01,9.988189165982332973e-01,9.988287606360054527e-01,9.988356365615033150e-01,9.988391671887771883e-01,9.988393848395004104e-01
9.987580131918497583e-01,9.987694192408301808e-01,9.987822953797399483e-01,9.987959213234720579e-01,9.988093096720094266e-01,9.988213527622783472e-01,9.988311977688731913e-01,9.988380744272853384e-01,9.988416055078941369e-01,9.988418233142160041e-01
9.987590712728876552e-01,9.987704777863924965e-01,9.987833544778447203e-01,9.987969810272584459e-01,9.988103699909437472e-01,9.988224136563396138e-01,9.988322591516581861e-01,9.988391361767084975e-01,9.988426674797360461e-01,9.988428853560038512e-01
9.987585815356910812e-01,9.987699880569950173e-01,9.987828647537474458e-01,9.987964913054593330e-01,9.988098802672498167e-01,9.988219239264481963e-01,9.988317694114413614e-01,9.988386464222998029e-01,9.988421777087599374e-01,9.988423955675490573e-01
9.987568995082459766e-01,9.987683056316246644e-01,9.987811818477645431e-01,9.987948078656261330e-01,9.988081962777947131e-01,9.988202394150821339e-01,9.988300844470744400e-01,9.988369611067399179e-01,9.988404921657384472e-01,9.988407099306626513e-01
9.987542968187224091e-01,9.987657022144613705e-01,9.987785775552929790e-01,9.987922026037034939e-01,9.988055900221247674e-01,9.988176322194859402e-01,9.988274764401051664e-01,9.988343524766660764e-01,9.988378831384681078e-01,9.988381007493956076e-01
9.987508592681416664e-01,9.987622636636616091e-01,9.987751378034480654e-01,9.987887615241616279e-01,9.988021475835041629e-01,9.988141884979792051e-01,9.988240316143484065e-01,9.988309068061097529e-01,9.988344369338920670e-01,9.988346543442915282e-01
9.987468346204889658e-01,9.987582377686973212e-01,9.987711104136440809e-01,9.987847324836464091e-01,9.987981168560838841e-01,9.988101561806547180e-01,9.988199979311754850e-01,9.988268720819241109e-01,9.988304015558066018e-01,9.988306187269008207e-01
9.987421499571512706e-01,9.987535516300619642e-01,9.987664225103626281e-01,9.987800426344914939e-01,9.987934250209095088e-01,9.988054624763470501e-01,9.988153026243448140e-01,9.988221755574024918e-01,9.988257042709508537e-01,9.988259211704394458e-01
9.987369432817839732e-01,9.987483433090402762e-01,9.987612122245347335e-01,9.987748301855065014e-01,9.987882103662979461e-01,9.988002457487756836e-01,9.988100841227492976e-01,9.988169557109820573e-01,9.988204835893726985e-01,9.988207001968546495e-01
