0.000000000000000000e+00,-1.457172193730913445e+00,0.000000000000000000e+00,-2.673069160908873698e+01,0.000000000000000000e+00
-3.947016517991175988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.060989694887818189e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.906994717238445958e+01,4.644412965933355508e+01,3.383775543182542123e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.829150520108063116e+00
2.531658420877614901e+01,1.264864432151679274e+01,0.000000000000000000e+00,0.000000000000000000e+00,-2.523127401492123667e+01
-2.019212529083912688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.609666876341049147e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.260538170469881294e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.205459988989553750e+02,1.079194673409202920e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.012704234879477383e+02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.402362878096840859e+01,8.137611530603128074e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.631935800418777660e+01,7.365095242373968176e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.532071680329875107e+01,5.265269784785546392e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.295691513745980927e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.138257236382057869e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.340403797085852489e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.016388865615438419e+01,5.755755278817098741e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.929630888373336717e+01,0.000000000000000000e+00,3.406371392374187224e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.779599781685821824e+01,2.516903807838748364e+01,1.256263512594408560e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.832898679454872237e+01,5.702142883654818917e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.386601375298983108e+01,1.218977354167100069e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.291606401038796648e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
